feat_acc	chrom	start	end	acc	score	strand	FC	neglogPval	neglogQval	summit	feat_chrom	feat_start	feat_end	feat_score	feat_strand	feat_FC	distance
AT1G02065	1	364908	364910	HDAC-27-4DAG_S19_peak_509	19	.	2.1438099999999998	1.98525	0.13739	364909	1	362624	366125	.	+	CDS	0
AT1G02070	1	370599	370601	HDAC-27-4DAG_S19_peak_516	30	.	2.78867	3.01665	0.35224	370600	1	370447	373948	.	-	CDS	0
AT1G02074	1	370599	370601	HDAC-27-4DAG_S19_peak_516	30	.	2.78867	3.01665	0.35224	370600	1	369063	372564	.	+	CDS	0
AT1G02080	1	370599	370601	HDAC-27-4DAG_S19_peak_516	30	.	2.78867	3.01665	0.35224	370600	1	370334	373835	.	+	CDS	0
AT1G02090	1	391774	391776	HDAC-27-4DAG_S19_peak_552	30	.	2.78867	3.01665	0.35224	391775	1	389068	392569	.	-	CDS	0
AT1G02100	1	389277	389279	HDAC-27-4DAG_S19_peak_549	23	.	2.3902900000000002	2.33714	0.13739	389278	1	386875	390376	.	+	CDS	0
AT1G02110	1	391774	391776	HDAC-27-4DAG_S19_peak_552	30	.	2.78867	3.01665	0.35224	391775	1	389938	393439	.	+	CDS	0
AT1G02120	1	393277	393279	HDAC-27-4DAG_S19_peak_555	30	.	2.78867	3.01665	0.35224	393278	1	392760	396261	.	+	CDS	0
AT1G02130	1	403204	403206	HDAC-27-4DAG_S19_peak_568	23	.	2.3902900000000002	2.33714	0.13739	403205	1	401288	404789	.	-	CDS	0
AT1G02140	1	406736	406738	HDAC-27-4DAG_S19_peak_572	37	.	3.18706	3.75107	0.78766	406737	1	403901	407402	.	-	CDS	0
AT1G02145	1	403204	403206	HDAC-27-4DAG_S19_peak_568	23	.	2.3902900000000002	2.33714	0.13739	403205	1	401626	405127	.	+	CDS	0
AT1G02150	1	406736	406738	HDAC-27-4DAG_S19_peak_572	37	.	3.18706	3.75107	0.78766	406737	1	405778	409279	.	+	CDS	0
AT1G02160	1	408007	408009	HDAC-27-4DAG_S19_peak_574	23	.	2.3902900000000002	2.33714	0.13739	408008	1	407802	411303	.	+	CDS	0
AT1G02170	1	409525	409527	HDAC-27-4DAG_S19_peak_575	23	.	2.3902900000000002	2.33714	0.13739	409526	1	408882	412383	.	+	CDS	0
AT1G02180	1	415210	415212	HDAC-27-4DAG_S19_peak_585	23	.	2.3902900000000002	2.33714	0.13739	415211	1	414005	417506	.	-	CDS	0
AT1G02190	1	412411	412413	HDAC-27-4DAG_S19_peak_582	23	.	2.3902900000000002	2.33714	0.13739	412412	1	412153	415654	.	+	CDS	0
AT1G02205	1	416560	416562	HDAC-27-4DAG_S19_peak_587	17	.	1.9919099999999998	1.71993	0.029060000000000002	416561	1	415817	419318	.	+	CDS	0
AT1G02210	1	428842	428844	HDAC-27-4DAG_S19_peak_600	26	.	2.46272	2.64636	0.34741	428843	1	427311	430812	.	-	CDS	0
AT1G02220	1	431115	431117	HDAC-27-4DAG_S19_peak_605	25	.	2.5011200000000002	2.5918099999999997	0.31065	431116	1	430067	433568	.	-	CDS	0
AT1G02230	1	439498	439500	HDAC-27-4DAG_S19_peak_615	23	.	2.3902900000000002	2.33714	0.13739	439499	1	436275	439776	.	-	CDS	0
AT1G02250	1	440587	440589	HDAC-27-4DAG_S19_peak_617	37	.	3.18706	3.75107	0.78766	440588	1	439059	442560	.	-	CDS	0
AT1G02260	1	442430	442432	HDAC-27-4DAG_S19_peak_623	17	.	1.9919099999999998	1.71993	0.029060000000000002	442431	1	441959	445460	.	-	CDS	0
AT1G02270	1	448029	448031	HDAC-27-4DAG_S19_peak_629	25	.	2.5011200000000002	2.5918099999999997	0.31065	448030	1	445697	449198	.	-	CDS	0
AT1G02280	1	451296	451298	HDAC-27-4DAG_S19_peak_634	30	.	2.78867	3.01665	0.35224	451297	1	449746	453247	.	-	CDS	0
AT1G02290	1	451632	451634	HDAC-27-4DAG_S19_peak_635	23	.	2.3902900000000002	2.33714	0.13739	451633	1	451477	454978	.	-	CDS	0
AT1G02300	1	451296	451298	HDAC-27-4DAG_S19_peak_634	30	.	2.78867	3.01665	0.35224	451297	1	450287	453788	.	+	CDS	0
AT1G02305	1	454693	454695	HDAC-27-4DAG_S19_peak_636	23	.	2.3902900000000002	2.33714	0.13739	454694	1	452815	456316	.	+	CDS	0
AT1G02310	1	462684	462686	HDAC-27-4DAG_S19_peak_652	30	.	2.78867	3.01665	0.35224	462685	1	460152	463653	.	-	CDS	0
AT1G02320	1	461804	461806	HDAC-27-4DAG_S19_peak_650	23	.	2.3902900000000002	2.33714	0.13739	461805	1	458827	462328	.	+	CDS	0
AT1G02330	1	466065	466067	HDAC-27-4DAG_S19_peak_655	23	.	2.38573	2.33061	0.13739	466066	1	463021	466522	.	-	CDS	0
AT1G02335	1	466065	466067	HDAC-27-4DAG_S19_peak_655	23	.	2.38573	2.33061	0.13739	466066	1	464376	467877	.	-	CDS	0
AT1G02360	1	474831	474833	HDAC-27-4DAG_S19_peak_662	17	.	1.9919099999999998	1.71993	0.029060000000000002	474832	1	472616	476117	.	-	CDS	0
AT1G02370	1	472469	472471	HDAC-27-4DAG_S19_peak_660	30	.	2.78867	3.01665	0.35224	472470	1	471515	475016	.	+	CDS	0
AT1G02380	1	477867	477869	HDAC-27-4DAG_S19_peak_665	22	.	2.33885	2.26349	0.13739	477868	1	474813	478314	.	+	CDS	0
AT1G02390	1	480723	480725	HDAC-27-4DAG_S19_peak_667	22	.	2.36329	2.29847	0.13739	480724	1	477920	481421	.	+	CDS	0
AT1G02391	1	486787	486789	HDAC-27-4DAG_S19_peak_670	26	.	2.56923	2.69247	0.35224	486788	1	483419	486920	.	-	CDS	0
AT1G02400	1	486787	486789	HDAC-27-4DAG_S19_peak_670	26	.	2.56923	2.69247	0.35224	486788	1	483963	487464	.	+	CDS	0
AT1G02405	1	492048	492050	HDAC-27-4DAG_S19_peak_675	20	.	2.15488	2.07871	0.13739	492049	1	489997	493498	.	-	CDS	0
AT1G02410	1	489179	489181	HDAC-27-4DAG_S19_peak_674	28	.	2.70073	2.88671	0.35224	489180	1	488299	491800	.	+	CDS	0
AT1G02420	1	494156	494158	HDAC-27-4DAG_S19_peak_678	30	.	2.78867	3.01665	0.35224	494157	1	490682	494183	.	+	CDS	0
AT1G02430	1	498492	498494	HDAC-27-4DAG_S19_peak_680	25	.	2.5011200000000002	2.5918099999999997	0.31065	498493	1	495562	499063	.	-	CDS	0
AT1G02440	1	498492	498494	HDAC-27-4DAG_S19_peak_680	25	.	2.5011200000000002	2.5918099999999997	0.31065	498493	1	496979	500480	.	-	CDS	0
AT1G02450	1	498492	498494	HDAC-27-4DAG_S19_peak_680	25	.	2.5011200000000002	2.5918099999999997	0.31065	498493	1	497980	501481	.	-	CDS	0
AT1G02460	1	510056	510058	HDAC-27-4DAG_S19_peak_691	35	.	3.05527	3.55148	0.7833600000000001	510057	1	506599	510100	.	-	CDS	0
AT1G02470	1	513540	513542	HDAC-27-4DAG_S19_peak_696	34	.	2.99458	3.45946	0.70418	513541	1	513073	516574	.	-	CDS	0
AT1G02475	1	515130	515132	HDAC-27-4DAG_S19_peak_698	23	.	2.3902900000000002	2.33714	0.13739	515131	1	514831	518332	.	-	CDS	0
AT1G02490	1	515130	515132	HDAC-27-4DAG_S19_peak_698	23	.	2.3902900000000002	2.33714	0.13739	515131	1	513617	517118	.	+	CDS	0
AT1G02500	1	518583	518585	HDAC-27-4DAG_S19_peak_699	16	.	1.9694099999999999	1.68903	0.029060000000000002	518584	1	516036	519537	.	+	CDS	0
AT1G02510	1	523622	523624	HDAC-27-4DAG_S19_peak_705	21	.	2.29145	2.1957400000000002	0.13739	523623	1	521126	524627	.	-	CDS	0
AT1G02520	1	523622	523624	HDAC-27-4DAG_S19_peak_705	21	.	2.29145	2.1957400000000002	0.13739	523623	1	521133	524634	.	+	CDS	0
AT1G02530	1	530160	530162	HDAC-27-4DAG_S19_peak_710	37	.	3.18706	3.75107	0.78766	530161	1	526835	530336	.	+	CDS	0
AT1G02540	1	535462	535464	HDAC-27-4DAG_S19_peak_716	37	.	3.18706	3.75107	0.78766	535463	1	535199	538700	.	-	CDS	0
AT1G02550	1	535462	535464	HDAC-27-4DAG_S19_peak_716	37	.	3.18706	3.75107	0.78766	535463	1	533482	536983	.	+	CDS	0
AT1G02560	1	535462	535464	HDAC-27-4DAG_S19_peak_716	37	.	3.18706	3.75107	0.78766	535463	1	534999	538500	.	+	CDS	0
AT1G02570	1	541637	541639	HDAC-27-4DAG_S19_peak_723	45	.	3.58544	4.5345	1.43856	541638	1	538379	541880	.	+	CDS	0
AT1G02575	1	541637	541639	HDAC-27-4DAG_S19_peak_723	45	.	3.58544	4.5345	1.43856	541638	1	540152	543653	.	+	CDS	0
AT1G02580	1	544066	544068	HDAC-27-4DAG_S19_peak_725	17	.	1.9919099999999998	1.71993	0.029060000000000002	544067	1	541795	545296	.	+	CDS	0
AT1G02590	1	554547	554549	HDAC-27-4DAG_S19_peak_736	16	.	1.9095400000000002	1.60709	0.029060000000000002	554548	1	552261	555762	.	-	CDS	0
AT1G02610	1	558397	558399	HDAC-27-4DAG_S19_peak_739	23	.	2.3902900000000002	2.33714	0.13739	558398	1	555354	558855	.	-	CDS	0
AT1G02620	1	556760	556762	HDAC-27-4DAG_S19_peak_738	21	.	2.29145	2.1957400000000002	0.13739	556761	1	554091	557592	.	+	CDS	0
AT1G02630	1	562900	562902	HDAC-27-4DAG_S19_peak_742	17	.	1.9919099999999998	1.71993	0.029060000000000002	562901	1	561882	565383	.	-	CDS	0
AT1G02640	1	561740	561742	HDAC-27-4DAG_S19_peak_740	23	.	2.3902900000000002	2.33714	0.13739	561741	1	561292	564793	.	+	CDS	0
AT1G02650	1	565710	565712	HDAC-27-4DAG_S19_peak_745	23	.	2.3902900000000002	2.33714	0.13739	565711	1	565703	569204	.	+	CDS	0
AT1G02660	1	574440	574442	HDAC-27-4DAG_S19_peak_758	30	.	2.78867	3.01665	0.35224	574441	1	574246	577747	.	-	CDS	0
AT1G02670	1	573810	573812	HDAC-27-4DAG_S19_peak_756	30	.	2.78867	3.01665	0.35224	573811	1	573045	576546	.	+	CDS	0
AT1G02680	1	578564	578566	HDAC-27-4DAG_S19_peak_763	23	.	2.3902900000000002	2.33714	0.13739	578565	1	578083	581584	.	+	CDS	0
AT1G02690	1	584593	584595	HDAC-27-4DAG_S19_peak_774	30	.	2.78867	3.01665	0.35224	584594	1	581396	584897	.	+	CDS	0
AT1G02700	1	585587	585589	HDAC-27-4DAG_S19_peak_776	37	.	3.18706	3.75107	0.78766	585588	1	585366	588867	.	+	CDS	0
AT1G02710	1	590690	590692	HDAC-27-4DAG_S19_peak_785	27	.	2.59449	2.72979	0.35224	590691	1	589496	592997	.	-	CDS	0
