feat_acc	chrom	start	end	acc	score	strand	FC	neglogPval	neglogQval	summit	feat_chrom	feat_start	feat_end	feat_score	feat_strand	feat_FC	distance
AT1G01110	1	51112	51114	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_41	21	.	1.89612	2.14873	0.44073	51113	1	49238	52739	.	+	CDS	0
AT1G01115	1	53848	53850	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_44	26	.	2.12509	2.64014	0.56229	53849	1	53623	57124	.	+	CDS	0
AT1G01120	1	59881	59883	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_50	19	.	1.78266	1.95445	0.41884	59882	1	58478	61979	.	-	CDS	0
AT1G01130	1	63376	63378	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_52	18	.	1.85811	1.8793099999999998	0.36541	63377	1	63311	66812	.	-	CDS	0
AT1G01140	1	67326	67328	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54	20	.	1.9653599999999998	2.09334	0.44073	67327	1	67012	70513	.	-	CDS	0
AT1G01150	1	73327	73329	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_59	40	.	2.5741	4.02297	1.2867	73328	1	71498	74999	.	-	CDS	0
AT1G01160	1	72141	72143	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_56	31	.	2.22552	3.14487	0.90591	72142	1	69582	73083	.	+	CDS	0
AT1G01170	1	74507	74509	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_60	20	.	1.8598599999999998	2.05416	0.44073	74508	1	73943	77444	.	-	CDS	0
AT1G01180	1	73327	73329	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_59	40	.	2.5741	4.02297	1.2867	73328	1	72632	76133	.	+	CDS	0
AT1G01190	1	87011	87013	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_66	45	.	2.7537	4.53265	1.6628900000000002	87012	1	84364	87865	.	-	CDS	0
AT1G01200	1	88844	88846	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_67	19	.	1.7225599999999999	1.95445	0.41884	88845	1	87645	91146	.	-	CDS	0
AT1G01210	1	87011	87013	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_66	45	.	2.7537	4.53265	1.6628900000000002	87012	1	85976	89477	.	+	CDS	0
AT1G01220	1	92126	92128	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_70	22	.	2.0352799999999998	2.23243	0.44073	92127	1	88749	92250	.	+	CDS	0
AT1G01225	1	94558	94560	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_71	40	.	2.5741	4.02297	1.2867	94559	1	93063	96564	.	+	CDS	0
AT1G01230	1	97876	97878	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_75	40	.	2.5741	4.02297	1.2867	97877	1	94619	98120	.	+	CDS	0
AT1G01240	1	97876	97878	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_75	40	.	2.5741	4.02297	1.2867	97877	1	97682	101183	.	+	CDS	0
AT1G01250	1	105283	105285	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_78	33	.	2.32903	3.3858300000000003	1.03957	105284	1	104809	108310	.	-	CDS	0
AT1G01260	1	109793	109795	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_81	26	.	2.12509	2.64014	0.56229	109794	1	106594	110095	.	+	CDS	0
AT1G01280	1	109793	109795	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_81	26	.	2.12509	2.64014	0.56229	109794	1	109289	112790	.	+	CDS	0
AT1G01290	1	113051	113053	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_86	30	.	2.3046900000000003	3.0754200000000003	0.84157	113052	1	111298	114799	.	+	CDS	0
AT1G01300	1	117100	117102	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_91	45	.	2.7537	4.53265	1.6628900000000002	117101	1	114064	117565	.	+	CDS	0
AT1G01305	1	117100	117102	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_91	45	.	2.7537	4.53265	1.6628900000000002	117101	1	116428	119929	.	+	CDS	0
AT1G01310	1	120392	120394	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_95	35	.	2.4843	3.53681	1.03957	120393	1	117220	120721	.	+	CDS	0
AT1G01320	1	130504	130506	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_104	30	.	2.1532	3.01855	0.84157	130505	1	129599	133100	.	-	CDS	0
AT1G01340	1	135571	135573	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_109	19	.	1.7225599999999999	1.95445	0.41884	135572	1	134716	138217	.	-	CDS	0
AT1G01350	1	134665	134667	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_108	16	.	1.7740099999999999	1.69698	0.29049	134666	1	133731	137232	.	+	CDS	0
AT1G01355	1	138748	138750	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_110	22	.	2.0352799999999998	2.23243	0.44073	138749	1	135512	139013	.	+	CDS	0
AT1G01360	1	139337	139339	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_111	15	.	1.76588	1.50631	0.14998	139338	1	139137	142638	.	+	CDS	0
AT1G01380	1	144813	144815	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_112	25	.	2.18934	2.5878900000000002	0.56229	144814	1	144266	147767	.	+	CDS	0
AT1G01390	1	150088	150090	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_114	30	.	2.3046900000000003	3.0754200000000003	0.84157	150089	1	149261	152762	.	-	CDS	0
AT1G01400	1	154847	154849	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_118	67	.	3.2925199999999997	6.785419999999999	3.2880800000000003	154848	1	151649	155150	.	-	CDS	0
AT1G01410	1	151349	151351	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_116	26	.	2.07809	2.6186	0.56229	151350	1	150112	153613	.	+	CDS	0
AT1G01420	1	158200	158202	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_122	56	.	3.02311	5.61817	2.38235	158201	1	155511	159012	.	-	CDS	0
AT1G01430	1	158200	158202	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_122	56	.	3.02311	5.61817	2.38235	158201	1	158036	161537	.	-	CDS	0
AT1G01440	1	163973	163975	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_128	22	.	2.0352799999999998	2.23243	0.44073	163974	1	161719	165220	.	-	CDS	0
AT1G01450	1	165982	165984	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_132	22	.	2.0352799999999998	2.23243	0.44073	165983	1	165017	168518	.	-	CDS	0
AT1G01453	1	169191	169193	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_134	47	.	2.8042	4.75456	1.8428200000000001	169192	1	167298	170799	.	-	CDS	0
AT1G01460	1	169191	169193	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_134	47	.	2.8042	4.75456	1.8428200000000001	169192	1	166114	169615	.	+	CDS	0
AT1G01470	1	173323	173325	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_139	46	.	2.68007	4.65864	1.7762799999999999	173324	1	172326	175827	.	-	CDS	0
AT1G01471	1	173323	173325	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_139	46	.	2.68007	4.65864	1.7762799999999999	173324	1	170250	173751	.	+	CDS	0
AT1G01480	1	173323	173325	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_139	46	.	2.68007	4.65864	1.7762799999999999	173324	1	172861	176362	.	+	CDS	0
AT1G01490	1	183452	183454	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_142	35	.	2.3944900000000002	3.53681	1.03957	183453	1	181566	185067	.	-	CDS	0
AT1G01500	1	185227	185229	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_143	45	.	2.7537	4.53265	1.6628900000000002	185228	1	182259	185760	.	+	CDS	0
AT1G01510	1	185227	185229	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_143	45	.	2.7537	4.53265	1.6628900000000002	185228	1	184234	187735	.	+	CDS	0
AT1G01520	1	187814	187816	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_147	26	.	2.21489	2.64014	0.56229	187815	1	187595	191096	.	+	CDS	0
AT1G01530	1	195652	195654	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_155	35	.	2.31459	3.5969900000000004	1.09235	195653	1	193162	196663	.	-	CDS	0
AT1G01540	1	195652	195654	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_155	35	.	2.31459	3.5969900000000004	1.09235	195653	1	192979	196480	.	+	CDS	0
AT1G01550	1	198039	198041	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_158	22	.	1.9454799999999999	2.23243	0.44073	198040	1	197525	201026	.	+	CDS	0
AT1G01560	1	202210	202212	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_162	35	.	2.3944900000000002	3.53681	1.03957	202211	1	199344	202845	.	+	CDS	0
AT1G01570	1	205443	205445	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_164	35	.	2.4843	3.53681	1.03957	205444	1	202175	205676	.	+	CDS	0
AT1G01580	1	207116	207118	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_166	26	.	2.21489	2.64014	0.56229	207117	1	206394	209895	.	+	CDS	0
AT1G01600	1	216651	216653	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_168	26	.	2.12509	2.64014	0.56229	216652	1	216199	219700	.	+	CDS	0
AT1G01610	1	225844	225846	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_175	45	.	2.7537	4.53265	1.6628900000000002	225845	1	223755	227256	.	-	CDS	0
AT1G01620	1	227460	227462	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_176	16	.	1.7740099999999999	1.69698	0.29049	227461	1	226676	230177	.	-	CDS	0
AT1G01630	1	227460	227462	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_176	16	.	1.7740099999999999	1.69698	0.29049	227461	1	226205	229706	.	+	CDS	0
AT1G01650	1	238708	238710	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_182	26	.	2.12509	2.64014	0.56229	238709	1	237147	240648	.	-	CDS	0
AT1G01660	1	244483	244485	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_186	31	.	2.11428	3.18684	0.9421299999999999	244484	1	242108	245609	.	-	CDS	0
AT1G01670	1	246953	246955	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_187	11	.	1.58627	1.19149	0.08371	246954	1	244663	248164	.	-	CDS	0
AT1G01680	1	248314	248316	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_188	32	.	2.28911	3.2932	1.0070700000000001	248315	1	247829	251330	.	-	CDS	0
AT1G01690	1	248314	248316	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_188	32	.	2.28911	3.2932	1.0070700000000001	248315	1	246241	249742	.	+	CDS	0
AT1G01695	1	251493	251495	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_192	18	.	1.85273	1.8924	0.36541	251494	1	249946	253447	.	+	CDS	0
AT1G01700	1	261230	261232	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_197	35	.	2.4843	3.53681	1.03957	261231	1	260974	264475	.	-	CDS	0
AT1G01710	1	261230	261232	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_197	35	.	2.4843	3.53681	1.03957	261231	1	259949	263450	.	+	CDS	0
AT1G01720	1	268589	268591	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_202	26	.	2.12509	2.64014	0.56229	268590	1	265470	268971	.	+	CDS	0
AT1G01725	1	271097	271099	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_206	30	.	2.3046900000000003	3.0754200000000003	0.84157	271098	1	270235	273736	.	-	CDS	0
AT1G01730	1	269611	269613	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_204	49	.	2.79831	4.9533	1.99868	269612	1	268001	271502	.	+	CDS	0
AT1G01740	1	275330	275332	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_209	35	.	2.4843	3.53681	1.03957	275331	1	273739	277240	.	-	CDS	0
AT1G01750	1	275330	275332	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_209	35	.	2.4843	3.53681	1.03957	275331	1	272527	276028	.	+	CDS	0
AT1G01760	1	280099	280101	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_216	40	.	2.5741	4.02297	1.2867	280100	1	277948	281449	.	-	CDS	0
AT1G01770	1	276982	276984	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_210	35	.	2.4813	3.5301699999999996	1.03957	276983	1	275758	279259	.	+	CDS	0
AT1G01780	1	280099	280101	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_216	40	.	2.5741	4.02297	1.2867	280100	1	279918	283419	.	+	CDS	0
AT1G01790	1	284521	284523	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_217	30	.	2.3046900000000003	3.0754200000000003	0.84157	284522	1	281780	285281	.	+	CDS	0
AT1G01800	1	292374	292376	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_225	35	.	2.3944900000000002	3.53681	1.03957	292375	1	290395	293896	.	+	CDS	0
AT1G01810	1	294617	294619	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_227	50	.	2.9333099999999996	5.06473	1.99868	294618	1	292241	295742	.	+	CDS	0
AT1G01820	1	298935	298937	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_232	50	.	2.9333099999999996	5.06473	1.99868	298936	1	297223	300724	.	-	CDS	0
AT1G01830	1	300214	300216	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_233	30	.	2.3046900000000003	3.0754200000000003	0.84157	300215	1	299941	303442	.	-	CDS	0
AT1G01840	1	303987	303989	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_235	40	.	2.6639	4.02297	1.2867	303988	1	300649	304150	.	+	CDS	0
AT1G01860	1	306198	306200	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_239	35	.	2.4843	3.53681	1.03957	306199	1	305775	309276	.	-	CDS	0
AT1G01880	1	308880	308882	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_243	35	.	2.4843	3.53681	1.03957	308881	1	308491	311992	.	-	CDS	0
AT1G01900	1	308880	308882	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_243	35	.	2.4843	3.53681	1.03957	308881	1	307331	310832	.	+	CDS	0
AT1G01910	1	315428	315430	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_245	30	.	2.3046900000000003	3.0754200000000003	0.84157	315429	1	315331	318832	.	-	CDS	0
AT1G01920	1	315428	315430	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_245	30	.	2.3046900000000003	3.0754200000000003	0.84157	315429	1	313203	316704	.	+	CDS	0
AT1G01930	1	323944	323946	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_254	38	.	2.45368	3.88655	1.2867	323945	1	322309	325810	.	-	CDS	0
AT1G01940	1	320911	320913	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_252	35	.	2.3944900000000002	3.53681	1.03957	320912	1	320081	323582	.	+	CDS	0
AT1G01950	1	323944	323946	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_254	38	.	2.45368	3.88655	1.2867	323945	1	322472	325973	.	+	CDS	0
AT1G01960	1	339867	339869	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_269	35	.	2.4843	3.53681	1.03957	339868	1	337082	340583	.	-	CDS	0
AT1G01970	1	338331	338333	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_267	35	.	2.3944900000000002	3.53681	1.03957	338332	1	335537	339038	.	+	CDS	0
AT1G01980	1	341888	341890	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_270	22	.	2.0352799999999998	2.23243	0.44073	341889	1	341499	345000	.	-	CDS	0
AT1G01990	1	346484	346486	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_276	26	.	2.12509	2.64014	0.56229	346485	1	343699	347200	.	-	CDS	0
AT1G02000	1	346484	346486	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_276	26	.	2.12509	2.64014	0.56229	346485	1	343051	346552	.	+	CDS	0
AT1G02010	1	346484	346486	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_276	26	.	2.12509	2.64014	0.56229	346485	1	345045	348546	.	+	CDS	0
AT1G02020	1	356164	356166	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_288	35	.	2.4843	3.53681	1.03957	356165	1	354345	357846	.	-	CDS	0
AT1G02030	1	356164	356166	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_288	35	.	2.4843	3.53681	1.03957	356165	1	355688	359189	.	-	CDS	0
AT1G02040	1	361104	361106	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_295	35	.	2.4843	3.53681	1.03957	361105	1	358578	362079	.	-	CDS	0
AT1G02050	1	361104	361106	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_295	35	.	2.4843	3.53681	1.03957	361105	1	359941	363442	.	-	CDS	0
AT1G02060	1	363074	363076	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_298	35	.	2.4843	3.53681	1.03957	363075	1	362550	366051	.	-	CDS	0
AT1G02065	1	363074	363076	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_298	35	.	2.4843	3.53681	1.03957	363075	1	362624	366125	.	+	CDS	0
AT1G02070	1	373675	373677	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_305	26	.	2.12509	2.64014	0.56229	373676	1	370447	373948	.	-	CDS	0
AT1G02074	1	370496	370498	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_303	15	.	1.76588	1.50631	0.14998	370497	1	369063	372564	.	+	CDS	0
AT1G02080	1	373675	373677	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_305	26	.	2.12509	2.64014	0.56229	373676	1	370334	373835	.	+	CDS	0
AT1G02090	1	389520	389522	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_320	35	.	2.3944900000000002	3.53681	1.03957	389521	1	389068	392569	.	-	CDS	0
AT1G02100	1	387483	387485	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_318	35	.	2.4843	3.53681	1.03957	387484	1	386875	390376	.	+	CDS	0
AT1G02110	1	393180	393182	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_323	40	.	2.5741	4.02297	1.2867	393181	1	389938	393439	.	+	CDS	0
AT1G02120	1	393180	393182	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_323	40	.	2.5741	4.02297	1.2867	393181	1	392760	396261	.	+	CDS	0
AT1G02130	1	403697	403699	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_337	56	.	3.02311	5.61817	2.38235	403698	1	401288	404789	.	-	CDS	0
AT1G02140	1	405399	405401	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_340	26	.	2.21489	2.64014	0.56229	405400	1	403901	407402	.	-	CDS	0
AT1G02145	1	403697	403699	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_337	56	.	3.02311	5.61817	2.38235	403698	1	401626	405127	.	+	CDS	0
AT1G02150	1	409033	409035	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_345	26	.	2.21489	2.64014	0.56229	409034	1	405778	409279	.	+	CDS	0
AT1G02160	1	410564	410566	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_347	35	.	2.3944900000000002	3.53681	1.03957	410565	1	407802	411303	.	+	CDS	0
AT1G02170	1	410564	410566	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_347	35	.	2.3944900000000002	3.53681	1.03957	410565	1	408882	412383	.	+	CDS	0
AT1G02180	1	415341	415343	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_353	40	.	2.5741	4.02297	1.2867	415342	1	414005	417506	.	-	CDS	0
AT1G02190	1	415341	415343	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_353	40	.	2.5741	4.02297	1.2867	415342	1	412153	415654	.	+	CDS	0
AT1G02205	1	417687	417689	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_356	26	.	2.21489	2.64014	0.56229	417688	1	415817	419318	.	+	CDS	0
AT1G02210	1	428644	428646	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_365	47	.	2.69738	4.79355	1.8789900000000002	428645	1	427311	430812	.	-	CDS	0
AT1G02220	1	430174	430176	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_369	22	.	2.0352799999999998	2.23243	0.44073	430175	1	430067	433568	.	-	CDS	0
AT1G02230	1	436553	436555	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_373	24	.	1.9139599999999999	2.4296900000000003	0.56229	436554	1	436275	439776	.	-	CDS	0
AT1G02250	1	440817	440819	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_375	15	.	1.67608	1.50631	0.14998	440818	1	439059	442560	.	-	CDS	0
AT1G02260	1	443422	443424	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_377	22	.	1.92785	2.24282	0.44328	443423	1	441959	445460	.	-	CDS	0
AT1G02270	1	445809	445811	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_380	30	.	2.1532	3.01855	0.84157	445810	1	445697	449198	.	-	CDS	0
AT1G02280	1	451807	451809	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_385	80	.	3.65173	8.027660000000001	4.2867	451808	1	449746	453247	.	-	CDS	0
AT1G02290	1	451807	451809	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_385	80	.	3.65173	8.027660000000001	4.2867	451808	1	451477	454978	.	-	CDS	0
AT1G02300	1	451807	451809	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_385	80	.	3.65173	8.027660000000001	4.2867	451808	1	450287	453788	.	+	CDS	0
AT1G02305	1	454170	454172	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_386	29	.	2.08313	2.9763599999999997	0.84157	454171	1	452815	456316	.	+	CDS	0
AT1G02310	1	460461	460463	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_392	25	.	2.09131	2.56812	0.56229	460462	1	460152	463653	.	-	CDS	0
AT1G02320	1	460461	460463	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_392	25	.	2.09131	2.56812	0.56229	460462	1	458827	462328	.	+	CDS	0
AT1G02330	1	463447	463449	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_396	21	.	1.8868099999999999	2.11036	0.44073	463448	1	463021	466522	.	-	CDS	0
AT1G02340	1	470214	470216	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_398	20	.	1.8598599999999998	2.05416	0.44073	470215	1	467185	470686	.	-	CDS	0
AT1G02350	1	470214	470216	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_398	20	.	1.8598599999999998	2.05416	0.44073	470215	1	466817	470318	.	+	CDS	0
AT1G02360	1	473084	473086	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_400	40	.	2.5741	4.02297	1.2867	473085	1	472616	476117	.	-	CDS	0
AT1G02370	1	473084	473086	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_400	40	.	2.5741	4.02297	1.2867	473085	1	471515	475016	.	+	CDS	0
AT1G02380	1	477731	477733	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_406	24	.	2.11741	2.44027	0.56229	477732	1	474813	478314	.	+	CDS	0
AT1G02390	1	481398	481400	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_407	15	.	1.76588	1.50631	0.14998	481399	1	477920	481421	.	+	CDS	0
AT1G02405	1	493175	493177	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_417	34	.	2.4090000000000003	3.4408	1.03957	493176	1	489997	493498	.	-	CDS	0
AT1G02410	1	490422	490424	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_411	26	.	2.21489	2.64014	0.56229	490423	1	488299	491800	.	+	CDS	0
AT1G02420	1	493175	493177	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_417	34	.	2.4090000000000003	3.4408	1.03957	493176	1	490682	494183	.	+	CDS	0
AT1G02430	1	499023	499025	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_420	23	.	2.08758	2.37887	0.56229	499024	1	495562	499063	.	-	CDS	0
AT1G02440	1	499023	499025	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_420	23	.	2.08758	2.37887	0.56229	499024	1	496979	500480	.	-	CDS	0
AT1G02450	1	499023	499025	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_420	23	.	2.08758	2.37887	0.56229	499024	1	497980	501481	.	-	CDS	0
AT1G02460	1	507053	507055	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_423	55	.	3.06794	5.50968	2.3761400000000004	507054	1	506599	510100	.	-	CDS	0
