feat_acc	chrom	start	end	acc	score	strand	FC	neglogPval	neglogQval	summit	feat_chrom	feat_start	feat_end	feat_score	feat_strand	feat_FC	distance
AT1G01670	1	247954	247956	4195-8-1-27C_S13_peak_207	46	.	2.8559200000000002	4.64464	1.98364	247955	1	244663	248164	.	-	CDS	0
AT1G01680	1	247954	247956	4195-8-1-27C_S13_peak_207	46	.	2.8559200000000002	4.64464	1.98364	247955	1	247829	251330	.	-	CDS	0
AT1G01690	1	247954	247956	4195-8-1-27C_S13_peak_207	46	.	2.8559200000000002	4.64464	1.98364	247955	1	246241	249742	.	+	CDS	0
AT1G01695	1	251578	251580	4195-8-1-27C_S13_peak_211	31	.	2.28668	3.16198	0.98974	251579	1	249946	253447	.	+	CDS	0
AT1G01700	1	263339	263341	4195-8-1-27C_S13_peak_218	31	.	2.42899	3.16198	0.98974	263340	1	260974	264475	.	-	CDS	0
AT1G01710	1	260811	260813	4195-8-1-27C_S13_peak_217	41	.	2.7136099999999996	4.1264400000000006	1.61071	260812	1	259949	263450	.	+	CDS	0
AT1G01720	1	268372	268374	4195-8-1-27C_S13_peak_222	46	.	2.8559200000000002	4.64464	1.98364	268373	1	265470	268971	.	+	CDS	0
AT1G01725	1	273493	273495	4195-8-1-27C_S13_peak_229	46	.	2.8559200000000002	4.64464	1.98364	273494	1	270235	273736	.	-	CDS	0
AT1G01730	1	268372	268374	4195-8-1-27C_S13_peak_222	46	.	2.8559200000000002	4.64464	1.98364	268373	1	268001	271502	.	+	CDS	0
AT1G01740	1	274351	274353	4195-8-1-27C_S13_peak_230	10	.	1.48019	1.0761100000000001	0.15138	274352	1	273739	277240	.	-	CDS	0
AT1G01750	1	273493	273495	4195-8-1-27C_S13_peak_229	46	.	2.8559200000000002	4.64464	1.98364	273494	1	272527	276028	.	+	CDS	0
AT1G01760	1	280117	280119	4195-8-1-27C_S13_peak_235	46	.	2.8559200000000002	4.64464	1.98364	280118	1	277948	281449	.	-	CDS	0
AT1G01770	1	277785	277787	4195-8-1-27C_S13_peak_232	31	.	2.28668	3.16198	0.98974	277786	1	275758	279259	.	+	CDS	0
AT1G01780	1	280117	280119	4195-8-1-27C_S13_peak_235	46	.	2.8559200000000002	4.64464	1.98364	280118	1	279918	283419	.	+	CDS	0
AT1G01790	1	284513	284515	4195-8-1-27C_S13_peak_237	36	.	2.5713	3.6318099999999998	1.27844	284514	1	281780	285281	.	+	CDS	0
AT1G01800	1	293434	293436	4195-8-1-27C_S13_peak_246	52	.	2.95125	5.28566	2.48555	293435	1	290395	293896	.	+	CDS	0
AT1G01810	1	293434	293436	4195-8-1-27C_S13_peak_246	52	.	2.95125	5.28566	2.48555	293435	1	292241	295742	.	+	CDS	0
AT1G01820	1	297302	297304	4195-8-1-27C_S13_peak_251	42	.	2.68378	4.244759999999999	1.7050599999999998	297303	1	297223	300724	.	-	CDS	0
AT1G01830	1	300174	300176	4195-8-1-27C_S13_peak_254	19	.	1.85975	1.91557	0.49312	300175	1	299941	303442	.	-	CDS	0
AT1G01840	1	303862	303864	4195-8-1-27C_S13_peak_255	41	.	2.7136099999999996	4.1264400000000006	1.61071	303863	1	300649	304150	.	+	CDS	0
AT1G01860	1	308890	308892	4195-8-1-27C_S13_peak_260	41	.	2.7136099999999996	4.1264400000000006	1.61071	308891	1	305775	309276	.	-	CDS	0
AT1G01880	1	308890	308892	4195-8-1-27C_S13_peak_260	41	.	2.7136099999999996	4.1264400000000006	1.61071	308891	1	308491	311992	.	-	CDS	0
AT1G01900	1	308890	308892	4195-8-1-27C_S13_peak_260	41	.	2.7136099999999996	4.1264400000000006	1.61071	308891	1	307331	310832	.	+	CDS	0
AT1G01910	1	317792	317794	4195-8-1-27C_S13_peak_267	36	.	2.5713	3.6318099999999998	1.27844	317793	1	315331	318832	.	-	CDS	0
AT1G01920	1	315709	315711	4195-8-1-27C_S13_peak_266	32	.	2.4163200000000002	3.2932	1.0880299999999998	315710	1	313203	316704	.	+	CDS	0
AT1G01930	1	324013	324015	4195-8-1-27C_S13_peak_275	36	.	2.5682099999999997	3.6251	1.27844	324014	1	322309	325810	.	-	CDS	0
AT1G01940	1	320925	320927	4195-8-1-27C_S13_peak_273	51	.	2.99824	5.1852800000000006	2.40176	320926	1	320081	323582	.	+	CDS	0
AT1G01950	1	324013	324015	4195-8-1-27C_S13_peak_275	36	.	2.5682099999999997	3.6251	1.27844	324014	1	322472	325973	.	+	CDS	0
AT1G01960	1	337563	337565	4195-8-1-27C_S13_peak_290	41	.	2.7136099999999996	4.1264400000000006	1.61071	337564	1	337082	340583	.	-	CDS	0
AT1G01970	1	337563	337565	4195-8-1-27C_S13_peak_290	41	.	2.7136099999999996	4.1264400000000006	1.61071	337564	1	335537	339038	.	+	CDS	0
AT1G01980	1	341865	341867	4195-8-1-27C_S13_peak_296	41	.	2.7136099999999996	4.1264400000000006	1.61071	341866	1	341499	345000	.	-	CDS	0
AT1G01990	1	346173	346175	4195-8-1-27C_S13_peak_299	31	.	2.28668	3.16198	0.98974	346174	1	343699	347200	.	-	CDS	0
AT1G02000	1	346173	346175	4195-8-1-27C_S13_peak_299	31	.	2.28668	3.16198	0.98974	346174	1	343051	346552	.	+	CDS	0
AT1G02010	1	346173	346175	4195-8-1-27C_S13_peak_299	31	.	2.28668	3.16198	0.98974	346174	1	345045	348546	.	+	CDS	0
AT1G02020	1	355293	355295	4195-8-1-27C_S13_peak_311	51	.	2.99824	5.1852800000000006	2.40176	355294	1	354345	357846	.	-	CDS	0
AT1G02040	1	361308	361310	4195-8-1-27C_S13_peak_316	36	.	2.5713	3.6318099999999998	1.27844	361309	1	358578	362079	.	-	CDS	0
AT1G02050	1	361308	361310	4195-8-1-27C_S13_peak_316	36	.	2.5713	3.6318099999999998	1.27844	361309	1	359941	363442	.	-	CDS	0
AT1G02060	1	364376	364378	4195-8-1-27C_S13_peak_319	63	.	3.28286	6.32975	3.35661	364377	1	362550	366051	.	-	CDS	0
AT1G02065	1	364376	364378	4195-8-1-27C_S13_peak_319	63	.	3.28286	6.32975	3.35661	364377	1	362624	366125	.	+	CDS	0
AT1G02070	1	373082	373084	4195-8-1-27C_S13_peak_325	27	.	2.14437	2.7183200000000003	0.89936	373083	1	370447	373948	.	-	CDS	0
AT1G02074	1	371847	371849	4195-8-1-27C_S13_peak_323	22	.	1.9972599999999998	2.24282	0.6816300000000001	371848	1	369063	372564	.	+	CDS	0
AT1G02080	1	373082	373084	4195-8-1-27C_S13_peak_325	27	.	2.14437	2.7183200000000003	0.89936	373083	1	370334	373835	.	+	CDS	0
AT1G02090	1	389560	389562	4195-8-1-27C_S13_peak_342	41	.	2.7136099999999996	4.1264400000000006	1.61071	389561	1	389068	392569	.	-	CDS	0
AT1G02100	1	389560	389562	4195-8-1-27C_S13_peak_342	41	.	2.7136099999999996	4.1264400000000006	1.61071	389561	1	386875	390376	.	+	CDS	0
AT1G02110	1	390484	390486	4195-8-1-27C_S13_peak_343	31	.	2.42899	3.16198	0.98974	390485	1	389938	393439	.	+	CDS	0
AT1G02120	1	394199	394201	4195-8-1-27C_S13_peak_348	41	.	2.7136099999999996	4.1264400000000006	1.61071	394200	1	392760	396261	.	+	CDS	0
AT1G02130	1	403251	403253	4195-8-1-27C_S13_peak_362	75	.	3.56748	7.552519999999999	4.44983	403252	1	401288	404789	.	-	CDS	0
AT1G02140	1	405721	405723	4195-8-1-27C_S13_peak_365	31	.	2.28668	3.16198	0.98974	405722	1	403901	407402	.	-	CDS	0
AT1G02145	1	403251	403253	4195-8-1-27C_S13_peak_362	75	.	3.56748	7.552519999999999	4.44983	403252	1	401626	405127	.	+	CDS	0
AT1G02150	1	408166	408168	4195-8-1-27C_S13_peak_367	17	.	1.67133	1.7630299999999999	0.48086999999999996	408167	1	405778	409279	.	+	CDS	0
AT1G02160	1	410527	410529	4195-8-1-27C_S13_peak_368	32	.	2.4163200000000002	3.2932	1.0880299999999998	410528	1	407802	411303	.	+	CDS	0
AT1G02170	1	410527	410529	4195-8-1-27C_S13_peak_368	32	.	2.4163200000000002	3.2932	1.0880299999999998	410528	1	408882	412383	.	+	CDS	0
AT1G02180	1	416302	416304	4195-8-1-27C_S13_peak_375	31	.	2.42899	3.16198	0.98974	416303	1	414005	417506	.	-	CDS	0
AT1G02190	1	412712	412714	4195-8-1-27C_S13_peak_372	36	.	2.5713	3.6318099999999998	1.27844	412713	1	412153	415654	.	+	CDS	0
AT1G02205	1	416302	416304	4195-8-1-27C_S13_peak_375	31	.	2.42899	3.16198	0.98974	416303	1	415817	419318	.	+	CDS	0
AT1G02210	1	428631	428633	4195-8-1-27C_S13_peak_382	18	.	1.7632299999999999	1.8924	0.49312	428632	1	427311	430812	.	-	CDS	0
AT1G02220	1	430937	430939	4195-8-1-27C_S13_peak_384	27	.	2.14437	2.7183200000000003	0.89936	430938	1	430067	433568	.	-	CDS	0
AT1G02250	1	442376	442378	4195-8-1-27C_S13_peak_388	31	.	2.28668	3.16198	0.98974	442377	1	439059	442560	.	-	CDS	0
AT1G02260	1	444418	444420	4195-8-1-27C_S13_peak_389	36	.	2.5713	3.6318099999999998	1.27844	444419	1	441959	445460	.	-	CDS	0
AT1G02280	1	452026	452028	4195-8-1-27C_S13_peak_395	63	.	3.28286	6.32975	3.35661	452027	1	449746	453247	.	-	CDS	0
AT1G02290	1	452026	452028	4195-8-1-27C_S13_peak_395	63	.	3.28286	6.32975	3.35661	452027	1	451477	454978	.	-	CDS	0
AT1G02300	1	452026	452028	4195-8-1-27C_S13_peak_395	63	.	3.28286	6.32975	3.35661	452027	1	450287	453788	.	+	CDS	0
AT1G02305	1	455045	455047	4195-8-1-27C_S13_peak_397	36	.	2.5713	3.6318099999999998	1.27844	455046	1	452815	456316	.	+	CDS	0
AT1G02310	1	461871	461873	4195-8-1-27C_S13_peak_401	31	.	2.42899	3.16198	0.98974	461872	1	460152	463653	.	-	CDS	0
AT1G02320	1	461871	461873	4195-8-1-27C_S13_peak_401	31	.	2.42899	3.16198	0.98974	461872	1	458827	462328	.	+	CDS	0
AT1G02330	1	465983	465985	4195-8-1-27C_S13_peak_403	30	.	2.3975299999999997	3.0961	0.98974	465984	1	463021	466522	.	-	CDS	0
AT1G02335	1	465983	465985	4195-8-1-27C_S13_peak_403	30	.	2.3975299999999997	3.0961	0.98974	465984	1	464376	467877	.	-	CDS	0
AT1G02340	1	470460	470462	4195-8-1-27C_S13_peak_405	34	.	2.3483099999999997	3.44155	1.21526	470461	1	467185	470686	.	-	CDS	0
AT1G02350	1	467426	467428	4195-8-1-27C_S13_peak_404	15	.	1.71744	1.55988	0.33251	467427	1	466817	470318	.	+	CDS	0
AT1G02360	1	473100	473102	4195-8-1-27C_S13_peak_407	46	.	2.8559200000000002	4.64464	1.98364	473101	1	472616	476117	.	-	CDS	0
AT1G02370	1	473100	473102	4195-8-1-27C_S13_peak_407	46	.	2.8559200000000002	4.64464	1.98364	473101	1	471515	475016	.	+	CDS	0
AT1G02380	1	474831	474833	4195-8-1-27C_S13_peak_408	41	.	2.7136099999999996	4.1264400000000006	1.61071	474832	1	474813	478314	.	+	CDS	0
AT1G02390	1	481409	481411	4195-8-1-27C_S13_peak_412	23	.	2.0020599999999997	2.30231	0.6816300000000001	481410	1	477920	481421	.	+	CDS	0
AT1G02391	1	483986	483988	4195-8-1-27C_S13_peak_414	24	.	2.01512	2.44027	0.7834899999999999	483987	1	483419	486920	.	-	CDS	0
AT1G02400	1	483986	483988	4195-8-1-27C_S13_peak_414	24	.	2.01512	2.44027	0.7834899999999999	483987	1	483963	487464	.	+	CDS	0
AT1G02405	1	492906	492908	4195-8-1-27C_S13_peak_419	32	.	2.39036	3.23596	1.05393	492907	1	489997	493498	.	-	CDS	0
AT1G02410	1	491668	491670	4195-8-1-27C_S13_peak_418	27	.	2.14437	2.7183200000000003	0.89936	491669	1	488299	491800	.	+	CDS	0
AT1G02420	1	492906	492908	4195-8-1-27C_S13_peak_419	32	.	2.39036	3.23596	1.05393	492907	1	490682	494183	.	+	CDS	0
AT1G02430	1	498872	498874	4195-8-1-27C_S13_peak_423	15	.	1.64621	1.56864	0.33251	498873	1	495562	499063	.	-	CDS	0
AT1G02440	1	498872	498874	4195-8-1-27C_S13_peak_423	15	.	1.64621	1.56864	0.33251	498873	1	496979	500480	.	-	CDS	0
AT1G02450	1	498872	498874	4195-8-1-27C_S13_peak_423	15	.	1.64621	1.56864	0.33251	498873	1	497980	501481	.	-	CDS	0
AT1G02460	1	507049	507051	4195-8-1-27C_S13_peak_426	30	.	2.25375	3.08872	0.98974	507050	1	506599	510100	.	-	CDS	0
AT1G02470	1	513278	513280	4195-8-1-27C_S13_peak_428	39	.	2.62066	3.9175	1.51872	513279	1	513073	516574	.	-	CDS	0
AT1G02475	1	516859	516861	4195-8-1-27C_S13_peak_432	23	.	2.0020599999999997	2.30231	0.6816300000000001	516860	1	514831	518332	.	-	CDS	0
AT1G02490	1	514670	514672	4195-8-1-27C_S13_peak_430	36	.	2.5226599999999997	3.6947699999999997	1.33745	514671	1	513617	517118	.	+	CDS	0
AT1G02500	1	518487	518489	4195-8-1-27C_S13_peak_434	26	.	2.16799	2.6097900000000003	0.89936	518488	1	516036	519537	.	+	CDS	0
AT1G02510	1	521836	521838	4195-8-1-27C_S13_peak_437	34	.	2.3483099999999997	3.44155	1.21526	521837	1	521126	524627	.	-	CDS	0
AT1G02520	1	521836	521838	4195-8-1-27C_S13_peak_437	34	.	2.3483099999999997	3.44155	1.21526	521837	1	521133	524634	.	+	CDS	0
AT1G02530	1	527373	527375	4195-8-1-27C_S13_peak_439	31	.	2.42899	3.16198	0.98974	527374	1	526835	530336	.	+	CDS	0
AT1G02540	1	536926	536928	4195-8-1-27C_S13_peak_442	31	.	2.42899	3.16198	0.98974	536927	1	535199	538700	.	-	CDS	0
AT1G02550	1	536926	536928	4195-8-1-27C_S13_peak_442	31	.	2.42899	3.16198	0.98974	536927	1	533482	536983	.	+	CDS	0
AT1G02560	1	536926	536928	4195-8-1-27C_S13_peak_442	31	.	2.42899	3.16198	0.98974	536927	1	534999	538500	.	+	CDS	0
AT1G02570	1	541508	541510	4195-8-1-27C_S13_peak_446	31	.	2.28668	3.16198	0.98974	541509	1	538379	541880	.	+	CDS	0
AT1G02575	1	543543	543545	4195-8-1-27C_S13_peak_449	41	.	2.7136099999999996	4.1264400000000006	1.61071	543544	1	540152	543653	.	+	CDS	0
AT1G02580	1	543914	543916	4195-8-1-27C_S13_peak_450	63	.	3.28286	6.32975	3.35661	543915	1	541795	545296	.	+	CDS	0
AT1G02590	1	553045	553047	4195-8-1-27C_S13_peak_452	24	.	1.9881	2.4894700000000003	0.8272	553046	1	552261	555762	.	-	CDS	0
AT1G02610	1	557216	557218	4195-8-1-27C_S13_peak_456	30	.	2.22758	3.0303299999999997	0.98974	557217	1	555354	558855	.	-	CDS	0
AT1G02620	1	557216	557218	4195-8-1-27C_S13_peak_456	30	.	2.22758	3.0303299999999997	0.98974	557217	1	554091	557592	.	+	CDS	0
AT1G02630	1	562038	562040	4195-8-1-27C_S13_peak_461	46	.	2.8559200000000002	4.64464	1.98364	562039	1	561882	565383	.	-	CDS	0
AT1G02640	1	561380	561382	4195-8-1-27C_S13_peak_460	51	.	2.99824	5.1852800000000006	2.40176	561381	1	561292	564793	.	+	CDS	0
AT1G02650	1	567303	567305	4195-8-1-27C_S13_peak_466	37	.	2.55005	3.7572699999999997	1.37764	567304	1	565703	569204	.	+	CDS	0
AT1G02660	1	574500	574502	4195-8-1-27C_S13_peak_473	36	.	2.5713	3.6318099999999998	1.27844	574501	1	574246	577747	.	-	CDS	0
AT1G02670	1	574500	574502	4195-8-1-27C_S13_peak_473	36	.	2.5713	3.6318099999999998	1.27844	574501	1	573045	576546	.	+	CDS	0
AT1G02680	1	580642	580644	4195-8-1-27C_S13_peak_477	30	.	2.21792	3.00875	0.98974	580643	1	578083	581584	.	+	CDS	0
AT1G02690	1	583761	583763	4195-8-1-27C_S13_peak_479	69	.	3.4251699999999996	6.9317600000000015	3.8891400000000003	583762	1	581396	584897	.	+	CDS	0
AT1G02700	1	586864	586866	4195-8-1-27C_S13_peak_482	15	.	1.71744	1.55988	0.33251	586865	1	585366	588867	.	+	CDS	0
AT1G02710	1	590979	590981	4195-8-1-27C_S13_peak_484	31	.	2.28668	3.16198	0.98974	590980	1	589496	592997	.	-	CDS	0
AT1G02720	1	590979	590981	4195-8-1-27C_S13_peak_484	31	.	2.28668	3.16198	0.98974	590980	1	589114	592615	.	+	CDS	0
AT1G02730	1	598249	598251	4195-8-1-27C_S13_peak_494	27	.	2.14437	2.7183200000000003	0.89936	598250	1	597973	601474	.	-	CDS	0
AT1G02740	1	604521	604523	4195-8-1-27C_S13_peak_498	31	.	2.28668	3.16198	0.98974	604522	1	601521	605022	.	-	CDS	0
AT1G02750	1	602915	602917	4195-8-1-27C_S13_peak_497	21	.	1.88884	2.16628	0.6816300000000001	602916	1	599672	603173	.	+	CDS	0
AT1G02770	1	607811	607813	4195-8-1-27C_S13_peak_499	51	.	2.99463	5.176769999999999	2.40176	607812	1	606124	609625	.	-	CDS	0
