feat_acc	chrom	start	end	acc	score	strand	FC	neglogPval	neglogQval	summit	feat_chrom	feat_start	feat_end	feat_score	feat_strand	feat_FC	distance
AT1G01230	1	95380	95382	4195-11-27C_S15_peak_78	27	.	2.31888	2.75711	0.58448	95381	1	94619	98120	.	+	CDS	0
AT1G01240	1	99156	99158	4195-11-27C_S15_peak_83	43	.	2.85166	4.32043	1.4793399999999999	99157	1	97682	101183	.	+	CDS	0
AT1G01250	1	105356	105358	4195-11-27C_S15_peak_87	20	.	1.8994099999999998	2.05416	0.37435	105357	1	104809	108310	.	-	CDS	0
AT1G01260	1	109551	109553	4195-11-27C_S15_peak_88	18	.	1.9636900000000002	1.87295	0.22046	109552	1	106594	110095	.	+	CDS	0
AT1G01280	1	110982	110984	4195-11-27C_S15_peak_90	22	.	2.14129	2.29779	0.38448000000000004	110983	1	109289	112790	.	+	CDS	0
AT1G01290	1	113252	113254	4195-11-27C_S15_peak_94	27	.	2.31888	2.75711	0.58448	113253	1	111298	114799	.	+	CDS	0
AT1G01300	1	117244	117246	4195-11-27C_S15_peak_98	37	.	2.67407	3.77035	1.11924	117245	1	114064	117565	.	+	CDS	0
AT1G01305	1	117244	117246	4195-11-27C_S15_peak_98	37	.	2.67407	3.77035	1.11924	117245	1	116428	119929	.	+	CDS	0
AT1G01310	1	120215	120217	4195-11-27C_S15_peak_101	54	.	3.20685	5.4993099999999995	2.39778	120216	1	117220	120721	.	+	CDS	0
AT1G01320	1	132121	132123	4195-11-27C_S15_peak_119	28	.	2.1696400000000002	2.85376	0.66784	132122	1	129599	133100	.	-	CDS	0
AT1G01350	1	134584	134586	4195-11-27C_S15_peak_122	27	.	2.31888	2.75711	0.58448	134585	1	133731	137232	.	+	CDS	0
AT1G01355	1	138471	138473	4195-11-27C_S15_peak_123	22	.	2.14129	2.29779	0.38448000000000004	138472	1	135512	139013	.	+	CDS	0
AT1G01360	1	139690	139692	4195-11-27C_S15_peak_126	48	.	3.02925	4.89723	1.9122	139691	1	139137	142638	.	+	CDS	0
AT1G01380	1	145228	145230	4195-11-27C_S15_peak_127	32	.	2.49005	3.23612	0.82791	145229	1	144266	147767	.	+	CDS	0
AT1G01390	1	151835	151837	4195-11-27C_S15_peak_133	27	.	2.31888	2.75711	0.58448	151836	1	149261	152762	.	-	CDS	0
AT1G01400	1	154847	154849	4195-11-27C_S15_peak_136	32	.	2.49647	3.24864	0.82791	154848	1	151649	155150	.	-	CDS	0
AT1G01410	1	151835	151837	4195-11-27C_S15_peak_133	27	.	2.31888	2.75711	0.58448	151836	1	150112	153613	.	+	CDS	0
AT1G01420	1	157588	157590	4195-11-27C_S15_peak_137	37	.	2.67407	3.77035	1.11924	157589	1	155511	159012	.	-	CDS	0
AT1G01430	1	160265	160267	4195-11-27C_S15_peak_141	37	.	2.67407	3.77035	1.11924	160266	1	158036	161537	.	-	CDS	0
AT1G01440	1	163698	163700	4195-11-27C_S15_peak_144	18	.	1.9636900000000002	1.87295	0.22046	163699	1	161719	165220	.	-	CDS	0
AT1G01450	1	165243	165245	4195-11-27C_S15_peak_147	32	.	2.49647	3.24864	0.82791	165244	1	165017	168518	.	-	CDS	0
AT1G01453	1	169213	169215	4195-11-27C_S15_peak_151	61	.	3.38444	6.125319999999999	2.91283	169214	1	167298	170799	.	-	CDS	0
AT1G01460	1	169213	169215	4195-11-27C_S15_peak_151	61	.	3.38444	6.125319999999999	2.91283	169214	1	166114	169615	.	+	CDS	0
AT1G01470	1	172587	172589	4195-11-27C_S15_peak_153	22	.	2.14129	2.29779	0.38448000000000004	172588	1	172326	175827	.	-	CDS	0
AT1G01471	1	170967	170969	4195-11-27C_S15_peak_152	37	.	2.67407	3.77035	1.11924	170968	1	170250	173751	.	+	CDS	0
AT1G01480	1	173334	173336	4195-11-27C_S15_peak_154	20	.	2.02345	2.08573	0.38448000000000004	173335	1	172861	176362	.	+	CDS	0
AT1G01490	1	183474	183476	4195-11-27C_S15_peak_166	22	.	2.14129	2.29779	0.38448000000000004	183475	1	181566	185067	.	-	CDS	0
AT1G01500	1	183474	183476	4195-11-27C_S15_peak_166	22	.	2.14129	2.29779	0.38448000000000004	183475	1	182259	185760	.	+	CDS	0
AT1G01510	1	186573	186575	4195-11-27C_S15_peak_168	61	.	3.38444	6.125319999999999	2.91283	186574	1	184234	187735	.	+	CDS	0
AT1G01520	1	190089	190091	4195-11-27C_S15_peak_169	32	.	2.49647	3.24864	0.82791	190090	1	187595	191096	.	+	CDS	0
AT1G01550	1	200104	200106	4195-11-27C_S15_peak_176	50	.	2.92234	5.0759	2.07901	200105	1	197525	201026	.	+	CDS	0
AT1G01560	1	200104	200106	4195-11-27C_S15_peak_176	50	.	2.92234	5.0759	2.07901	200105	1	199344	202845	.	+	CDS	0
AT1G01570	1	202267	202269	4195-11-27C_S15_peak_180	18	.	1.9636900000000002	1.87295	0.22046	202268	1	202175	205676	.	+	CDS	0
AT1G01580	1	206725	206727	4195-11-27C_S15_peak_182	26	.	2.21597	2.6949	0.58448	206726	1	206394	209895	.	+	CDS	0
AT1G01590	1	214156	214158	4195-11-27C_S15_peak_188	32	.	2.49647	3.24864	0.82791	214157	1	211228	214729	.	+	CDS	0
AT1G01600	1	216202	216204	4195-11-27C_S15_peak_190	27	.	2.31888	2.75711	0.58448	216203	1	216199	219700	.	+	CDS	0
AT1G01610	1	225881	225883	4195-11-27C_S15_peak_199	43	.	2.85166	4.32043	1.4793399999999999	225882	1	223755	227256	.	-	CDS	0
AT1G01620	1	230037	230039	4195-11-27C_S15_peak_204	31	.	2.3736099999999998	3.15615	0.82791	230038	1	226676	230177	.	-	CDS	0
AT1G01630	1	228912	228914	4195-11-27C_S15_peak_201	27	.	2.31888	2.75711	0.58448	228913	1	226205	229706	.	+	CDS	0
AT1G01640	1	233777	233779	4195-11-27C_S15_peak_206	18	.	1.9636900000000002	1.87295	0.22046	233778	1	231415	234916	.	-	CDS	0
AT1G01650	1	237815	237817	4195-11-27C_S15_peak_212	28	.	2.29714	2.8566599999999998	0.66845	237816	1	237147	240648	.	-	CDS	0
AT1G01660	1	243757	243759	4195-11-27C_S15_peak_216	37	.	2.67407	3.77035	1.11924	243758	1	242108	245609	.	-	CDS	0
AT1G01680	1	249825	249827	4195-11-27C_S15_peak_220	27	.	2.31888	2.75711	0.58448	249826	1	247829	251330	.	-	CDS	0
AT1G01690	1	249116	249118	4195-11-27C_S15_peak_218	24	.	2.1621200000000003	2.46124	0.52445	249117	1	246241	249742	.	+	CDS	0
AT1G01695	1	250628	250630	4195-11-27C_S15_peak_222	18	.	1.96143	1.8691	0.22046	250629	1	249946	253447	.	+	CDS	0
AT1G01700	1	261227	261229	4195-11-27C_S15_peak_226	22	.	2.14129	2.29779	0.38448000000000004	261228	1	260974	264475	.	-	CDS	0
AT1G01710	1	261227	261229	4195-11-27C_S15_peak_226	22	.	2.14129	2.29779	0.38448000000000004	261228	1	259949	263450	.	+	CDS	0
AT1G01720	1	268447	268449	4195-11-27C_S15_peak_231	41	.	2.6888900000000002	4.1611	1.46126	268448	1	265470	268971	.	+	CDS	0
AT1G01725	1	273509	273511	4195-11-27C_S15_peak_237	48	.	3.02925	4.89723	1.9122	273510	1	270235	273736	.	-	CDS	0
AT1G01730	1	270059	270061	4195-11-27C_S15_peak_233	42	.	2.8083400000000003	4.23065	1.4793399999999999	270060	1	268001	271502	.	+	CDS	0
AT1G01740	1	274038	274040	4195-11-27C_S15_peak_238	18	.	1.9636900000000002	1.87295	0.22046	274039	1	273739	277240	.	-	CDS	0
AT1G01750	1	273509	273511	4195-11-27C_S15_peak_237	48	.	3.02925	4.89723	1.9122	273510	1	272527	276028	.	+	CDS	0
AT1G01760	1	278742	278744	4195-11-27C_S15_peak_243	43	.	2.85166	4.32043	1.4793399999999999	278743	1	277948	281449	.	-	CDS	0
AT1G01770	1	278742	278744	4195-11-27C_S15_peak_243	43	.	2.85166	4.32043	1.4793399999999999	278743	1	275758	279259	.	+	CDS	0
AT1G01780	1	280433	280435	4195-11-27C_S15_peak_245	37	.	2.67407	3.77035	1.11924	280434	1	279918	283419	.	+	CDS	0
AT1G01790	1	282495	282497	4195-11-27C_S15_peak_249	37	.	2.67407	3.77035	1.11924	282496	1	281780	285281	.	+	CDS	0
AT1G01800	1	290855	290857	4195-11-27C_S15_peak_257	32	.	2.49647	3.24864	0.82791	290856	1	290395	293896	.	+	CDS	0
AT1G01810	1	294391	294393	4195-11-27C_S15_peak_261	32	.	2.49647	3.24864	0.82791	294392	1	292241	295742	.	+	CDS	0
AT1G01820	1	297342	297344	4195-11-27C_S15_peak_265	48	.	3.02925	4.89723	1.9122	297343	1	297223	300724	.	-	CDS	0
AT1G01830	1	300181	300183	4195-11-27C_S15_peak_268	22	.	2.14129	2.29779	0.38448000000000004	300182	1	299941	303442	.	-	CDS	0
AT1G01840	1	303992	303994	4195-11-27C_S15_peak_271	37	.	2.67407	3.77035	1.11924	303993	1	300649	304150	.	+	CDS	0
AT1G01860	1	306786	306788	4195-11-27C_S15_peak_276	26	.	2.21597	2.6949	0.58448	306787	1	305775	309276	.	-	CDS	0
AT1G01880	1	310371	310373	4195-11-27C_S15_peak_279	28	.	2.1696400000000002	2.85376	0.66784	310372	1	308491	311992	.	-	CDS	0
AT1G01900	1	310371	310373	4195-11-27C_S15_peak_279	28	.	2.1696400000000002	2.85376	0.66784	310372	1	307331	310832	.	+	CDS	0
AT1G01910	1	315515	315517	4195-11-27C_S15_peak_282	37	.	2.67407	3.77035	1.11924	315516	1	315331	318832	.	-	CDS	0
AT1G01920	1	315515	315517	4195-11-27C_S15_peak_282	37	.	2.67407	3.77035	1.11924	315516	1	313203	316704	.	+	CDS	0
AT1G01930	1	323850	323852	4195-11-27C_S15_peak_291	22	.	2.14129	2.29779	0.38448000000000004	323851	1	322309	325810	.	-	CDS	0
AT1G01940	1	322202	322204	4195-11-27C_S15_peak_289	32	.	2.49647	3.24864	0.82791	322203	1	320081	323582	.	+	CDS	0
AT1G01950	1	323850	323852	4195-11-27C_S15_peak_291	22	.	2.14129	2.29779	0.38448000000000004	323851	1	322472	325973	.	+	CDS	0
AT1G01960	1	338306	338308	4195-11-27C_S15_peak_310	32	.	2.49647	3.24864	0.82791	338307	1	337082	340583	.	-	CDS	0
AT1G01970	1	338306	338308	4195-11-27C_S15_peak_310	32	.	2.49647	3.24864	0.82791	338307	1	335537	339038	.	+	CDS	0
AT1G01980	1	343441	343443	4195-11-27C_S15_peak_314	43	.	2.85166	4.32043	1.4793399999999999	343442	1	341499	345000	.	-	CDS	0
AT1G01990	1	346090	346092	4195-11-27C_S15_peak_315	37	.	2.67407	3.77035	1.11924	346091	1	343699	347200	.	-	CDS	0
AT1G02000	1	343441	343443	4195-11-27C_S15_peak_314	43	.	2.85166	4.32043	1.4793399999999999	343442	1	343051	346552	.	+	CDS	0
AT1G02010	1	346090	346092	4195-11-27C_S15_peak_315	37	.	2.67407	3.77035	1.11924	346091	1	345045	348546	.	+	CDS	0
AT1G02020	1	355710	355712	4195-11-27C_S15_peak_329	27	.	2.31888	2.75711	0.58448	355711	1	354345	357846	.	-	CDS	0
AT1G02030	1	355710	355712	4195-11-27C_S15_peak_329	27	.	2.31888	2.75711	0.58448	355711	1	355688	359189	.	-	CDS	0
AT1G02040	1	361224	361226	4195-11-27C_S15_peak_334	37	.	2.67407	3.77035	1.11924	361225	1	358578	362079	.	-	CDS	0
AT1G02050	1	361224	361226	4195-11-27C_S15_peak_334	37	.	2.67407	3.77035	1.11924	361225	1	359941	363442	.	-	CDS	0
AT1G02060	1	364351	364353	4195-11-27C_S15_peak_339	27	.	2.31888	2.75711	0.58448	364352	1	362550	366051	.	-	CDS	0
AT1G02065	1	364351	364353	4195-11-27C_S15_peak_339	27	.	2.31888	2.75711	0.58448	364352	1	362624	366125	.	+	CDS	0
AT1G02070	1	373342	373344	4195-11-27C_S15_peak_341	22	.	2.14129	2.29779	0.38448000000000004	373343	1	370447	373948	.	-	CDS	0
AT1G02080	1	373342	373344	4195-11-27C_S15_peak_341	22	.	2.14129	2.29779	0.38448000000000004	373343	1	370334	373835	.	+	CDS	0
AT1G02090	1	391362	391364	4195-11-27C_S15_peak_359	43	.	2.85166	4.32043	1.4793399999999999	391363	1	389068	392569	.	-	CDS	0
AT1G02100	1	386999	387001	4195-11-27C_S15_peak_354	43	.	2.85166	4.32043	1.4793399999999999	387000	1	386875	390376	.	+	CDS	0
AT1G02110	1	391362	391364	4195-11-27C_S15_peak_359	43	.	2.85166	4.32043	1.4793399999999999	391363	1	389938	393439	.	+	CDS	0
AT1G02120	1	393124	393126	4195-11-27C_S15_peak_360	32	.	2.49647	3.24864	0.82791	393125	1	392760	396261	.	+	CDS	0
AT1G02130	1	403687	403689	4195-11-27C_S15_peak_376	48	.	3.02925	4.89723	1.9122	403688	1	401288	404789	.	-	CDS	0
AT1G02140	1	405847	405849	4195-11-27C_S15_peak_378	27	.	2.31888	2.75711	0.58448	405848	1	403901	407402	.	-	CDS	0
AT1G02145	1	403687	403689	4195-11-27C_S15_peak_376	48	.	3.02925	4.89723	1.9122	403688	1	401626	405127	.	+	CDS	0
AT1G02150	1	405847	405849	4195-11-27C_S15_peak_378	27	.	2.31888	2.75711	0.58448	405848	1	405778	409279	.	+	CDS	0
AT1G02160	1	410230	410232	4195-11-27C_S15_peak_380	37	.	2.67407	3.77035	1.11924	410231	1	407802	411303	.	+	CDS	0
AT1G02170	1	411579	411581	4195-11-27C_S15_peak_382	43	.	2.85166	4.32043	1.4793399999999999	411580	1	408882	412383	.	+	CDS	0
AT1G02180	1	415540	415542	4195-11-27C_S15_peak_387	32	.	2.49647	3.24864	0.82791	415541	1	414005	417506	.	-	CDS	0
AT1G02190	1	415540	415542	4195-11-27C_S15_peak_387	32	.	2.49647	3.24864	0.82791	415541	1	412153	415654	.	+	CDS	0
AT1G02205	1	416419	416421	4195-11-27C_S15_peak_389	27	.	2.31888	2.75711	0.58448	416420	1	415817	419318	.	+	CDS	0
AT1G02210	1	429440	429442	4195-11-27C_S15_peak_398	43	.	2.85166	4.32043	1.4793399999999999	429441	1	427311	430812	.	-	CDS	0
AT1G02220	1	430185	430187	4195-11-27C_S15_peak_400	32	.	2.49647	3.24864	0.82791	430186	1	430067	433568	.	-	CDS	0
AT1G02230	1	438838	438840	4195-11-27C_S15_peak_405	48	.	3.02925	4.89723	1.9122	438839	1	436275	439776	.	-	CDS	0
AT1G02250	1	442274	442276	4195-11-27C_S15_peak_408	27	.	2.31888	2.75711	0.58448	442275	1	439059	442560	.	-	CDS	0
AT1G02260	1	443815	443817	4195-11-27C_S15_peak_410	61	.	3.3805400000000003	6.116709999999999	2.91283	443816	1	441959	445460	.	-	CDS	0
AT1G02270	1	445796	445798	4195-11-27C_S15_peak_412	22	.	2.14129	2.29779	0.38448000000000004	445797	1	445697	449198	.	-	CDS	0
AT1G02280	1	451069	451071	4195-11-27C_S15_peak_417	43	.	2.85166	4.32043	1.4793399999999999	451070	1	449746	453247	.	-	CDS	0
AT1G02290	1	451870	451872	4195-11-27C_S15_peak_420	27	.	2.31888	2.75711	0.58448	451871	1	451477	454978	.	-	CDS	0
AT1G02300	1	451069	451071	4195-11-27C_S15_peak_417	43	.	2.85166	4.32043	1.4793399999999999	451070	1	450287	453788	.	+	CDS	0
AT1G02305	1	454290	454292	4195-11-27C_S15_peak_422	25	.	2.22123	2.57325	0.58448	454291	1	452815	456316	.	+	CDS	0
AT1G02310	1	462756	462758	4195-11-27C_S15_peak_427	32	.	2.49647	3.24864	0.82791	462757	1	460152	463653	.	-	CDS	0
AT1G02320	1	462222	462224	4195-11-27C_S15_peak_426	14	.	1.7861	1.4851	0.09399	462223	1	458827	462328	.	+	CDS	0
AT1G02330	1	463468	463470	4195-11-27C_S15_peak_429	31	.	2.42448	3.10797	0.82791	463469	1	463021	466522	.	-	CDS	0
AT1G02335	1	467440	467442	4195-11-27C_S15_peak_430	22	.	2.14129	2.29779	0.38448000000000004	467441	1	464376	467877	.	-	CDS	0
AT1G02340	1	470423	470425	4195-11-27C_S15_peak_432	28	.	2.1696400000000002	2.85376	0.66784	470424	1	467185	470686	.	-	CDS	0
AT1G02350	1	467440	467442	4195-11-27C_S15_peak_430	22	.	2.14129	2.29779	0.38448000000000004	467441	1	466817	470318	.	+	CDS	0
AT1G02360	1	475009	475011	4195-11-27C_S15_peak_438	52	.	3.0041700000000002	5.2663	2.24313	475010	1	472616	476117	.	-	CDS	0
AT1G02370	1	475009	475011	4195-11-27C_S15_peak_438	52	.	3.0041700000000002	5.2663	2.24313	475010	1	471515	475016	.	+	CDS	0
AT1G02380	1	475009	475011	4195-11-27C_S15_peak_438	52	.	3.0041700000000002	5.2663	2.24313	475010	1	474813	478314	.	+	CDS	0
AT1G02390	1	481299	481301	4195-11-27C_S15_peak_442	24	.	2.0345299999999997	2.44027	0.50678	481300	1	477920	481421	.	+	CDS	0
AT1G02400	1	487321	487323	4195-11-27C_S15_peak_445	11	.	1.60665	1.13432	0.0	487322	1	483963	487464	.	+	CDS	0
AT1G02405	1	491751	491753	4195-11-27C_S15_peak_448	32	.	2.49647	3.24864	0.82791	491752	1	489997	493498	.	-	CDS	0
AT1G02410	1	491751	491753	4195-11-27C_S15_peak_448	32	.	2.49647	3.24864	0.82791	491752	1	488299	491800	.	+	CDS	0
AT1G02420	1	491751	491753	4195-11-27C_S15_peak_448	32	.	2.49647	3.24864	0.82791	491752	1	490682	494183	.	+	CDS	0
AT1G02430	1	499009	499011	4195-11-27C_S15_peak_452	20	.	2.02345	2.08573	0.38448000000000004	499010	1	495562	499063	.	-	CDS	0
AT1G02440	1	499009	499011	4195-11-27C_S15_peak_452	20	.	2.02345	2.08573	0.38448000000000004	499010	1	496979	500480	.	-	CDS	0
AT1G02450	1	499009	499011	4195-11-27C_S15_peak_452	20	.	2.02345	2.08573	0.38448000000000004	499010	1	497980	501481	.	-	CDS	0
AT1G02460	1	506776	506778	4195-11-27C_S15_peak_456	24	.	2.0345299999999997	2.44027	0.50678	506777	1	506599	510100	.	-	CDS	0
AT1G02470	1	515288	515290	4195-11-27C_S15_peak_461	55	.	3.1142	5.51917	2.41547	515289	1	513073	516574	.	-	CDS	0
AT1G02475	1	515288	515290	4195-11-27C_S15_peak_461	55	.	3.1142	5.51917	2.41547	515289	1	514831	518332	.	-	CDS	0
AT1G02490	1	515288	515290	4195-11-27C_S15_peak_461	55	.	3.1142	5.51917	2.41547	515289	1	513617	517118	.	+	CDS	0
AT1G02500	1	518458	518460	4195-11-27C_S15_peak_463	32	.	2.39759	3.2059	0.82791	518459	1	516036	519537	.	+	CDS	0
AT1G02510	1	524566	524568	4195-11-27C_S15_peak_469	32	.	2.49359	3.24304	0.82791	524567	1	521126	524627	.	-	CDS	0
AT1G02520	1	524566	524568	4195-11-27C_S15_peak_469	32	.	2.49359	3.24304	0.82791	524567	1	521133	524634	.	+	CDS	0
AT1G02540	1	535316	535318	4195-11-27C_S15_peak_473	37	.	2.67407	3.77035	1.11924	535317	1	535199	538700	.	-	CDS	0
AT1G02550	1	535316	535318	4195-11-27C_S15_peak_473	37	.	2.67407	3.77035	1.11924	535317	1	533482	536983	.	+	CDS	0
AT1G02560	1	535316	535318	4195-11-27C_S15_peak_473	37	.	2.67407	3.77035	1.11924	535317	1	534999	538500	.	+	CDS	0
AT1G02570	1	541805	541807	4195-11-27C_S15_peak_479	67	.	3.7396300000000013	6.7740800000000005	3.50241	541806	1	538379	541880	.	+	CDS	0
AT1G02575	1	541805	541807	4195-11-27C_S15_peak_479	67	.	3.7396300000000013	6.7740800000000005	3.50241	541806	1	540152	543653	.	+	CDS	0
AT1G02580	1	541805	541807	4195-11-27C_S15_peak_479	67	.	3.7396300000000013	6.7740800000000005	3.50241	541806	1	541795	545296	.	+	CDS	0
AT1G02590	1	553150	553152	4195-11-27C_S15_peak_481	31	.	2.2928	3.1267400000000003	0.82791	553151	1	552261	555762	.	-	CDS	0
AT1G02610	1	557295	557297	4195-11-27C_S15_peak_484	26	.	2.26772	2.66098	0.58448	557296	1	555354	558855	.	-	CDS	0
AT1G02620	1	557295	557297	4195-11-27C_S15_peak_484	26	.	2.26772	2.66098	0.58448	557296	1	554091	557592	.	+	CDS	0
AT1G02630	1	562014	562016	4195-11-27C_S15_peak_491	32	.	2.49647	3.24864	0.82791	562015	1	561882	565383	.	-	CDS	0
AT1G02640	1	561379	561381	4195-11-27C_S15_peak_489	48	.	3.02925	4.89723	1.9122	561380	1	561292	564793	.	+	CDS	0
AT1G02650	1	566524	566526	4195-11-27C_S15_peak_494	32	.	2.49647	3.24864	0.82791	566525	1	565703	569204	.	+	CDS	0
AT1G02660	1	576578	576580	4195-11-27C_S15_peak_505	37	.	2.67407	3.77035	1.11924	576579	1	574246	577747	.	-	CDS	0
AT1G02670	1	574481	574483	4195-11-27C_S15_peak_501	32	.	2.49647	3.24864	0.82791	574482	1	573045	576546	.	+	CDS	0
AT1G02680	1	580503	580505	4195-11-27C_S15_peak_509	22	.	2.14129	2.29779	0.38448000000000004	580504	1	578083	581584	.	+	CDS	0
AT1G02690	1	583639	583641	4195-11-27C_S15_peak_511	42	.	2.575	4.244759999999999	1.4793399999999999	583640	1	581396	584897	.	+	CDS	0
AT1G02700	1	587223	587225	4195-11-27C_S15_peak_515	27	.	2.31888	2.75711	0.58448	587224	1	585366	588867	.	+	CDS	0
AT1G02710	1	592540	592542	4195-11-27C_S15_peak_518	37	.	2.67407	3.77035	1.11924	592541	1	589496	592997	.	-	CDS	0
AT1G02720	1	592540	592542	4195-11-27C_S15_peak_518	37	.	2.67407	3.77035	1.11924	592541	1	589114	592615	.	+	CDS	0
AT1G02730	1	600763	600765	4195-11-27C_S15_peak_532	24	.	2.1621200000000003	2.46124	0.52445	600764	1	597973	601474	.	-	CDS	0
AT1G02740	1	602446	602448	4195-11-27C_S15_peak_533	43	.	2.84837	4.31363	1.4793399999999999	602447	1	601521	605022	.	-	CDS	0
AT1G02750	1	602446	602448	4195-11-27C_S15_peak_533	43	.	2.84837	4.31363	1.4793399999999999	602447	1	599672	603173	.	+	CDS	0
AT1G02770	1	607628	607630	4195-11-27C_S15_peak_540	43	.	2.85166	4.32043	1.4793399999999999	607629	1	606124	609625	.	-	CDS	0
AT1G02780	1	608945	608947	4195-11-27C_S15_peak_542	27	.	2.31888	2.75711	0.58448	608946	1	608891	612392	.	-	CDS	0
AT1G02790	1	613823	613825	4195-11-27C_S15_peak_546	11	.	1.58542	1.16689	0.0	613824	1	611725	615226	.	-	CDS	0
AT1G02800	1	615810	615812	4195-11-27C_S15_peak_548	37	.	2.67407	3.77035	1.11924	615811	1	615603	619104	.	-	CDS	0
AT1G02810	1	615810	615812	4195-11-27C_S15_peak_548	37	.	2.67407	3.77035	1.11924	615811	1	615283	618784	.	+	CDS	0
AT1G02813	1	618142	618144	4195-11-27C_S15_peak_550	37	.	2.67407	3.77035	1.11924	618143	1	617772	621273	.	+	CDS	0
AT1G02816	1	621063	621065	4195-11-27C_S15_peak_553	32	.	2.47595	3.20864	0.82791	621064	1	618636	622137	.	+	CDS	0
AT1G02820	1	627175	627177	4195-11-27C_S15_peak_556	47	.	2.84653	4.70182	1.82185	627176	1	623804	627305	.	-	CDS	0
AT1G02830	1	627175	627177	4195-11-27C_S15_peak_556	47	.	2.84653	4.70182	1.82185	627176	1	625108	628609	.	-	CDS	0
AT1G02840	1	627175	627177	4195-11-27C_S15_peak_556	47	.	2.84653	4.70182	1.82185	627176	1	623917	627418	.	+	CDS	0
AT1G02850	1	630341	630343	4195-11-27C_S15_peak_561	61	.	3.38444	6.125319999999999	2.91283	630342	1	627568	631069	.	+	CDS	0
AT1G02860	1	632703	632705	4195-11-27C_S15_peak_565	31	.	2.3736099999999998	3.15615	0.82791	632704	1	632473	635974	.	+	CDS	0
AT1G02870	1	638281	638283	4195-11-27C_S15_peak_570	32	.	2.49647	3.24864	0.82791	638282	1	638103	641604	.	-	CDS	0
AT1G02880	1	646024	646026	4195-11-27C_S15_peak_574	32	.	2.49647	3.24864	0.82791	646025	1	643985	647486	.	-	CDS	0
AT1G02890	1	654303	654305	4195-11-27C_S15_peak_583	18	.	1.9007	1.86343	0.22046	654304	1	651297	654798	.	-	CDS	0
AT1G02900	1	654303	654305	4195-11-27C_S15_peak_583	18	.	1.9007	1.86343	0.22046	654304	1	653838	657339	.	-	CDS	0
AT1G02910	1	660419	660421	4195-11-27C_S15_peak_586	16	.	1.7642900000000001	1.69698	0.22046	660420	1	657625	661126	.	-	CDS	0
