feat_acc	chrom	start	end	acc	score	strand	FC	neglogPval	neglogQval	summit	feat_chrom	feat_start	feat_end	feat_score	feat_strand	feat_FC	distance
AT1G01520	1	190974	190976	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_78	17	.	1.67356	1.75217	0.10593	190975	1	187595	191096	.	+	CDS	0
AT1G01530	1	193332	193334	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_80	17	.	1.7654900000000002	1.75217	0.10593	193333	1	193162	196663	.	-	CDS	0
AT1G01540	1	193332	193334	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_80	17	.	1.7654900000000002	1.75217	0.10593	193333	1	192979	196480	.	+	CDS	0
AT1G01580	1	206407	206409	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_82	22	.	1.84237	2.27413	0.34883000000000003	206408	1	206394	209895	.	+	CDS	0
AT1G01590	1	213644	213646	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_83	13	.	1.5240200000000002	1.31211	0.10593	213645	1	211228	214729	.	+	CDS	0
AT1G01610	1	225573	225575	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_88	33	.	2.0193	3.33362	0.72713	225574	1	223755	227256	.	-	CDS	0
AT1G01620	1	228647	228649	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_89	17	.	1.67356	1.75217	0.10593	228648	1	226676	230177	.	-	CDS	0
AT1G01630	1	228647	228649	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_89	17	.	1.67356	1.75217	0.10593	228648	1	226205	229706	.	+	CDS	0
AT1G01640	1	234593	234595	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_91	26	.	1.92534	2.61504	0.47684	234594	1	231415	234916	.	-	CDS	0
AT1G01650	1	237717	237719	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_92	28	.	2.00535	2.8298400000000004	0.52499	237718	1	237147	240648	.	-	CDS	0
AT1G01660	1	245324	245326	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_95	35	.	2.31413	3.5718300000000003	0.72713	245325	1	242108	245609	.	-	CDS	0
AT1G01670	1	245324	245326	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_95	35	.	2.31413	3.5718300000000003	0.72713	245325	1	244663	248164	.	-	CDS	0
AT1G01680	1	249041	249043	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_97	30	.	2.08122	3.09544	0.63723	249042	1	247829	251330	.	-	CDS	0
AT1G01690	1	249041	249043	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_97	30	.	2.08122	3.09544	0.63723	249042	1	246241	249742	.	+	CDS	0
AT1G01695	1	253144	253146	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_98	31	.	2.1332	3.17075	0.63723	253145	1	249946	253447	.	+	CDS	0
AT1G01700	1	261054	261056	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_101	31	.	2.1332	3.17075	0.63723	261055	1	260974	264475	.	-	CDS	0
AT1G01710	1	261054	261056	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_101	31	.	2.1332	3.17075	0.63723	261055	1	259949	263450	.	+	CDS	0
AT1G01725	1	272026	272028	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_104	16	.	1.6764299999999999	1.65688	0.10593	272027	1	270235	273736	.	-	CDS	0
AT1G01740	1	275994	275996	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_105	17	.	1.7654900000000002	1.75217	0.10593	275995	1	273739	277240	.	-	CDS	0
AT1G01750	1	275994	275996	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_105	17	.	1.7654900000000002	1.75217	0.10593	275995	1	272527	276028	.	+	CDS	0
AT1G01760	1	280111	280113	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_107	35	.	2.22512	3.57956	0.72713	280112	1	277948	281449	.	-	CDS	0
AT1G01770	1	275994	275996	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_105	17	.	1.7654900000000002	1.75217	0.10593	275995	1	275758	279259	.	+	CDS	0
AT1G01780	1	280111	280113	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_107	35	.	2.22512	3.57956	0.72713	280112	1	279918	283419	.	+	CDS	0
AT1G01790	1	283010	283012	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_108	27	.	2.04127	2.78267	0.49849	283011	1	281780	285281	.	+	CDS	0
AT1G01800	1	292395	292397	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_110	35	.	2.22512	3.57956	0.72713	292396	1	290395	293896	.	+	CDS	0
AT1G01810	1	292395	292397	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_110	35	.	2.22512	3.57956	0.72713	292396	1	292241	295742	.	+	CDS	0
AT1G01820	1	300192	300194	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_115	20	.	1.8574099999999998	2.07239	0.22008000000000005	300193	1	297223	300724	.	-	CDS	0
AT1G01830	1	302935	302937	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_117	26	.	1.9207299999999998	2.60264	0.47684	302936	1	299941	303442	.	-	CDS	0
AT1G01840	1	304038	304040	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_119	27	.	2.04127	2.78267	0.49849	304039	1	300649	304150	.	+	CDS	0
AT1G01880	1	309596	309598	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_120	43	.	2.35372	4.32837	1.24842	309597	1	308491	311992	.	-	CDS	0
AT1G01900	1	309596	309598	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_120	43	.	2.35372	4.32837	1.24842	309597	1	307331	310832	.	+	CDS	0
AT1G01910	1	316656	316658	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_123	27	.	2.04127	2.78267	0.49849	316657	1	315331	318832	.	-	CDS	0
AT1G01920	1	314212	314214	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_121	27	.	2.04127	2.78267	0.49849	314213	1	313203	316704	.	+	CDS	0
AT1G01930	1	324897	324899	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_126	24	.	1.94934	2.41624	0.35705	324898	1	322309	325810	.	-	CDS	0
AT1G01940	1	322061	322063	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_125	27	.	2.04127	2.78267	0.49849	322062	1	320081	323582	.	+	CDS	0
AT1G01950	1	324897	324899	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_126	24	.	1.94934	2.41624	0.35705	324898	1	322472	325973	.	+	CDS	0
AT1G02020	1	356734	356736	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_135	31	.	2.1332	3.17075	0.63723	356735	1	354345	357846	.	-	CDS	0
AT1G02030	1	356734	356736	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_135	31	.	2.1332	3.17075	0.63723	356735	1	355688	359189	.	-	CDS	0
AT1G02040	1	360505	360507	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_136	17	.	1.67356	1.75217	0.10593	360506	1	358578	362079	.	-	CDS	0
AT1G02050	1	362328	362330	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_137	27	.	2.04127	2.78267	0.49849	362329	1	359941	363442	.	-	CDS	0
AT1G02060	1	363325	363327	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_138	19	.	1.79893	1.93785	0.22008000000000005	363326	1	362550	366051	.	-	CDS	0
AT1G02065	1	363325	363327	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_138	19	.	1.79893	1.93785	0.22008000000000005	363326	1	362624	366125	.	+	CDS	0
AT1G02070	1	373115	373117	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_141	17	.	1.67356	1.75217	0.10593	373116	1	370447	373948	.	-	CDS	0
AT1G02080	1	373115	373117	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_141	17	.	1.67356	1.75217	0.10593	373116	1	370334	373835	.	+	CDS	0
AT1G02090	1	392286	392288	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_150	31	.	2.1332	3.17075	0.63723	392287	1	389068	392569	.	-	CDS	0
AT1G02110	1	392286	392288	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_150	31	.	2.1332	3.17075	0.63723	392287	1	389938	393439	.	+	CDS	0
AT1G02140	1	406888	406890	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_154	14	.	1.5816299999999999	1.45662	0.10593	406889	1	403901	407402	.	-	CDS	0
AT1G02150	1	406888	406890	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_154	14	.	1.5816299999999999	1.45662	0.10593	406889	1	405778	409279	.	+	CDS	0
AT1G02210	1	430600	430602	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_156	33	.	2.17425	3.3572900000000003	0.72713	430601	1	427311	430812	.	-	CDS	0
AT1G02220	1	430600	430602	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_156	33	.	2.17425	3.3572900000000003	0.72713	430601	1	430067	433568	.	-	CDS	0
AT1G02230	1	437566	437568	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_160	26	.	1.92534	2.61504	0.47684	437567	1	436275	439776	.	-	CDS	0
AT1G02250	1	442506	442508	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_164	18	.	1.67488	1.84535	0.16815	442507	1	439059	442560	.	-	CDS	0
AT1G02260	1	443989	443991	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_167	36	.	2.2646	3.6096699999999995	0.75111	443990	1	441959	445460	.	-	CDS	0
AT1G02270	1	447886	447888	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_169	35	.	2.31705	3.57956	0.72713	447887	1	445697	449198	.	-	CDS	0
AT1G02280	1	452342	452344	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_170	20	.	1.6735900000000001	2.0320099999999996	0.22008000000000005	452343	1	449746	453247	.	-	CDS	0
AT1G02290	1	452342	452344	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_170	20	.	1.6735900000000001	2.0320099999999996	0.22008000000000005	452343	1	451477	454978	.	-	CDS	0
AT1G02300	1	452342	452344	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_170	20	.	1.6735900000000001	2.0320099999999996	0.22008000000000005	452343	1	450287	453788	.	+	CDS	0
AT1G02310	1	462785	462787	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_173	44	.	2.5009099999999997	4.45606	1.3040200000000002	462786	1	460152	463653	.	-	CDS	0
AT1G02320	1	458988	458990	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_171	20	.	1.8574099999999998	2.07239	0.22008000000000005	458989	1	458827	462328	.	+	CDS	0
AT1G02330	1	463105	463107	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_174	39	.	2.40594	3.9999300000000004	0.9909600000000001	463106	1	463021	466522	.	-	CDS	0
AT1G02335	1	465551	465553	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_175	30	.	2.07861	3.0256	0.63723	465552	1	464376	467877	.	-	CDS	0
AT1G02340	1	469513	469515	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_178	31	.	1.9277900000000001	3.16391	0.63723	469514	1	467185	470686	.	-	CDS	0
AT1G02350	1	469513	469515	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_178	31	.	1.9277900000000001	3.16391	0.63723	469514	1	466817	470318	.	+	CDS	0
AT1G02360	1	474307	474309	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_181	23	.	1.91697	2.3376200000000003	0.35705	474308	1	472616	476117	.	-	CDS	0
AT1G02370	1	474307	474309	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_181	23	.	1.91697	2.3376200000000003	0.35705	474308	1	471515	475016	.	+	CDS	0
AT1G02380	1	478313	478315	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_184	27	.	2.04127	2.78267	0.49849	478314	1	474813	478314	.	+	CDS	0
AT1G02390	1	478313	478315	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_184	27	.	2.04127	2.78267	0.49849	478314	1	477920	481421	.	+	CDS	0
AT1G02391	1	484066	484068	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_186	35	.	2.31705	3.57956	0.72713	484067	1	483419	486920	.	-	CDS	0
AT1G02400	1	484066	484068	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_186	35	.	2.31705	3.57956	0.72713	484067	1	483963	487464	.	+	CDS	0
AT1G02405	1	492900	492902	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_188	20	.	1.8059900000000002	2.06771	0.22008000000000005	492901	1	489997	493498	.	-	CDS	0
AT1G02420	1	492900	492902	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_188	20	.	1.8059900000000002	2.06771	0.22008000000000005	492901	1	490682	494183	.	+	CDS	0
AT1G02430	1	499018	499020	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_189	32	.	2.09177	3.20989	0.664	499019	1	495562	499063	.	-	CDS	0
AT1G02440	1	499018	499020	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_189	32	.	2.09177	3.20989	0.664	499019	1	496979	500480	.	-	CDS	0
AT1G02450	1	499018	499020	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_189	32	.	2.09177	3.20989	0.664	499019	1	497980	501481	.	-	CDS	0
AT1G02460	1	508323	508325	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_194	22	.	1.84237	2.27413	0.34883000000000003	508324	1	506599	510100	.	-	CDS	0
AT1G02470	1	513997	513999	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_198	10	.	1.3589	1.0810799999999998	0.052489999999999995	513998	1	513073	516574	.	-	CDS	0
AT1G02490	1	513997	513999	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_198	10	.	1.3589	1.0810799999999998	0.052489999999999995	513998	1	513617	517118	.	+	CDS	0
AT1G02510	1	521275	521277	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_200	17	.	1.67356	1.75217	0.10593	521276	1	521126	524627	.	-	CDS	0
AT1G02520	1	521275	521277	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_200	17	.	1.67356	1.75217	0.10593	521276	1	521133	524634	.	+	CDS	0
AT1G02530	1	529870	529872	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_202	20	.	1.8574099999999998	2.07239	0.22008000000000005	529871	1	526835	530336	.	+	CDS	0
AT1G02540	1	535295	535297	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_203	31	.	2.1332	3.17075	0.63723	535296	1	535199	538700	.	-	CDS	0
AT1G02550	1	535295	535297	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_203	31	.	2.1332	3.17075	0.63723	535296	1	533482	536983	.	+	CDS	0
AT1G02560	1	535295	535297	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_203	31	.	2.1332	3.17075	0.63723	535296	1	534999	538500	.	+	CDS	0
AT1G02570	1	539897	539899	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_205	24	.	1.94934	2.41624	0.35705	539898	1	538379	541880	.	+	CDS	0
AT1G02575	1	541294	541296	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_206	19	.	1.7594	1.95445	0.22008000000000005	541295	1	540152	543653	.	+	CDS	0
AT1G02580	1	542404	542406	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_208	17	.	1.60445	1.75236	0.10593	542405	1	541795	545296	.	+	CDS	0
AT1G02590	1	555545	555547	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_211	21	.	1.8406200000000001	2.15195	0.27312	555546	1	552261	555762	.	-	CDS	0
AT1G02610	1	555545	555547	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_211	21	.	1.8406200000000001	2.15195	0.27312	555546	1	555354	558855	.	-	CDS	0
AT1G02620	1	555545	555547	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_211	21	.	1.8406200000000001	2.15195	0.27312	555546	1	554091	557592	.	+	CDS	0
AT1G02650	1	567335	567337	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_212	35	.	2.22512	3.57956	0.72713	567336	1	565703	569204	.	+	CDS	0
AT1G02670	1	573644	573646	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_217	40	.	2.40898	4.00826	0.9909600000000001	573645	1	573045	576546	.	+	CDS	0
AT1G02680	1	580348	580350	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_219	27	.	2.04127	2.78267	0.49849	580349	1	578083	581584	.	+	CDS	0
AT1G02690	1	583476	583478	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_222	20	.	1.8574099999999998	2.07239	0.22008000000000005	583477	1	581396	584897	.	+	CDS	0
AT1G02700	1	587284	587286	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_226	49	.	2.5928299999999997	4.92221	1.6734799999999999	587285	1	585366	588867	.	+	CDS	0
AT1G02710	1	591822	591824	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_229	22	.	1.84237	2.27413	0.34883000000000003	591823	1	589496	592997	.	-	CDS	0
AT1G02720	1	591822	591824	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_229	22	.	1.84237	2.27413	0.34883000000000003	591823	1	589114	592615	.	+	CDS	0
AT1G02730	1	600951	600953	1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peak_233	17	.	1.7654900000000002	1.75217	0.10593	600952	1	597973	601474	.	-	CDS	0
