feat_acc	chrom	start	end	acc	score	strand	FC	neglogPval	neglogQval	summit	feat_chrom	feat_start	feat_end	feat_score	feat_strand	feat_FC	distance
AT1G01160	1	71140	71142	gELF3myc-17C_S10_peak_28	25	.	2.2187200000000002	2.58112	0.50749	71141	1	69582	73083	.	+	CDS	0
AT1G01170	1	76686	76688	gELF3myc-17C_S10_peak_29	15	.	1.7366099999999998	1.56372	0.1999	76687	1	73943	77444	.	-	CDS	0
AT1G01220	1	91248	91250	gELF3myc-17C_S10_peak_35	20	.	1.98689	2.06663	0.32653000000000004	91249	1	88749	92250	.	+	CDS	0
AT1G01225	1	94916	94918	gELF3myc-17C_S10_peak_38	36	.	2.6221200000000002	3.6059400000000004	1.06667	94917	1	93063	96564	.	+	CDS	0
AT1G01230	1	94916	94918	gELF3myc-17C_S10_peak_38	36	.	2.6221200000000002	3.6059400000000004	1.06667	94917	1	94619	98120	.	+	CDS	0
AT1G01240	1	98843	98845	gELF3myc-17C_S10_peak_42	36	.	2.6221200000000002	3.6059400000000004	1.06667	98844	1	97682	101183	.	+	CDS	0
AT1G01280	1	112121	112123	gELF3myc-17C_S10_peak_49	25	.	2.2187200000000002	2.58112	0.50749	112122	1	109289	112790	.	+	CDS	0
AT1G01290	1	112121	112123	gELF3myc-17C_S10_peak_49	25	.	2.2187200000000002	2.58112	0.50749	112122	1	111298	114799	.	+	CDS	0
AT1G01300	1	115886	115888	gELF3myc-17C_S10_peak_51	26	.	2.0737799999999997	2.60054	0.52204	115887	1	114064	117565	.	+	CDS	0
AT1G01305	1	116906	116908	gELF3myc-17C_S10_peak_52	21	.	2.01701	2.11983	0.32653000000000004	116907	1	116428	119929	.	+	CDS	0
AT1G01310	1	119426	119428	gELF3myc-17C_S10_peak_53	19	.	1.93347	1.97205	0.32653000000000004	119427	1	117220	120721	.	+	CDS	0
AT1G01320	1	132581	132583	gELF3myc-17C_S10_peak_60	36	.	2.6221200000000002	3.6059400000000004	1.06667	132582	1	129599	133100	.	-	CDS	0
AT1G01340	1	136530	136532	gELF3myc-17C_S10_peak_63	41	.	2.82382	4.165019999999998	1.48377	136531	1	134716	138217	.	-	CDS	0
AT1G01350	1	136530	136532	gELF3myc-17C_S10_peak_63	41	.	2.82382	4.165019999999998	1.48377	136531	1	133731	137232	.	+	CDS	0
AT1G01355	1	136530	136532	gELF3myc-17C_S10_peak_63	41	.	2.82382	4.165019999999998	1.48377	136531	1	135512	139013	.	+	CDS	0
AT1G01360	1	139689	139691	gELF3myc-17C_S10_peak_65	28	.	2.31548	2.877	0.7430399999999999	139690	1	139137	142638	.	+	CDS	0
AT1G01370	1	141515	141517	gELF3myc-17C_S10_peak_67	21	.	1.9003400000000001	2.14432	0.35005	141516	1	140772	144273	.	+	CDS	0
AT1G01380	1	145249	145251	gELF3myc-17C_S10_peak_69	30	.	2.4008599999999998	3.0401	0.7430399999999999	145250	1	144266	147767	.	+	CDS	0
AT1G01390	1	150120	150122	gELF3myc-17C_S10_peak_72	30	.	2.42042	3.07728	0.7430399999999999	150121	1	149261	152762	.	-	CDS	0
AT1G01400	1	153420	153422	gELF3myc-17C_S10_peak_73	24	.	2.12252	2.40375	0.50749	153421	1	151649	155150	.	-	CDS	0
AT1G01410	1	150120	150122	gELF3myc-17C_S10_peak_72	30	.	2.42042	3.07728	0.7430399999999999	150121	1	150112	153613	.	+	CDS	0
AT1G01420	1	156114	156116	gELF3myc-17C_S10_peak_74	36	.	2.6221200000000002	3.6059400000000004	1.06667	156115	1	155511	159012	.	-	CDS	0
AT1G01430	1	160298	160300	gELF3myc-17C_S10_peak_78	21	.	2.01701	2.11983	0.32653000000000004	160299	1	158036	161537	.	-	CDS	0
AT1G01440	1	162813	162815	gELF3myc-17C_S10_peak_80	30	.	2.42042	3.07728	0.7430399999999999	162814	1	161719	165220	.	-	CDS	0
AT1G01450	1	165169	165171	gELF3myc-17C_S10_peak_83	30	.	2.42042	3.07728	0.7430399999999999	165170	1	165017	168518	.	-	CDS	0
AT1G01453	1	170447	170449	gELF3myc-17C_S10_peak_88	33	.	2.5084400000000002	3.3825800000000004	1.00251	170448	1	167298	170799	.	-	CDS	0
AT1G01460	1	167641	167643	gELF3myc-17C_S10_peak_85	25	.	2.2187200000000002	2.58112	0.50749	167642	1	166114	169615	.	+	CDS	0
AT1G01470	1	173146	173148	gELF3myc-17C_S10_peak_90	12	.	1.58951	1.27473	0.09408	173147	1	172326	175827	.	-	CDS	0
AT1G01471	1	170447	170449	gELF3myc-17C_S10_peak_88	33	.	2.5084400000000002	3.3825800000000004	1.00251	170448	1	170250	173751	.	+	CDS	0
AT1G01480	1	176180	176182	gELF3myc-17C_S10_peak_91	21	.	1.92566	2.19707	0.39436	176181	1	172861	176362	.	+	CDS	0
AT1G01490	1	183626	183628	gELF3myc-17C_S10_peak_96	30	.	2.42042	3.07728	0.7430399999999999	183627	1	181566	185067	.	-	CDS	0
AT1G01500	1	183626	183628	gELF3myc-17C_S10_peak_96	30	.	2.42042	3.07728	0.7430399999999999	183627	1	182259	185760	.	+	CDS	0
AT1G01510	1	186275	186277	gELF3myc-17C_S10_peak_98	21	.	1.92566	2.19707	0.39436	186276	1	184234	187735	.	+	CDS	0
AT1G01520	1	188395	188397	gELF3myc-17C_S10_peak_99	36	.	2.6221200000000002	3.6059400000000004	1.06667	188396	1	187595	191096	.	+	CDS	0
AT1G01530	1	193844	193846	gELF3myc-17C_S10_peak_101	14	.	1.6294	1.47926	0.1999	193845	1	193162	196663	.	-	CDS	0
AT1G01540	1	193009	193011	gELF3myc-17C_S10_peak_100	33	.	2.5084400000000002	3.3825800000000004	1.00251	193010	1	192979	196480	.	+	CDS	0
AT1G01550	1	200736	200738	gELF3myc-17C_S10_peak_103	25	.	2.2187200000000002	2.58112	0.50749	200737	1	197525	201026	.	+	CDS	0
AT1G01560	1	201193	201195	gELF3myc-17C_S10_peak_104	30	.	2.42042	3.07728	0.7430399999999999	201194	1	199344	202845	.	+	CDS	0
AT1G01580	1	207835	207837	gELF3myc-17C_S10_peak_106	19	.	1.93347	1.97205	0.32653000000000004	207836	1	206394	209895	.	+	CDS	0
AT1G01590	1	211772	211774	gELF3myc-17C_S10_peak_109	28	.	2.31548	2.877	0.7430399999999999	211773	1	211228	214729	.	+	CDS	0
AT1G01600	1	216992	216994	gELF3myc-17C_S10_peak_110	30	.	2.42042	3.07728	0.7430399999999999	216993	1	216199	219700	.	+	CDS	0
AT1G01610	1	227213	227215	gELF3myc-17C_S10_peak_114	16	.	1.8153099999999998	1.69607	0.1999	227214	1	223755	227256	.	-	CDS	0
AT1G01620	1	228712	228714	gELF3myc-17C_S10_peak_116	53	.	3.22722	5.36715	2.54415	228713	1	226676	230177	.	-	CDS	0
AT1G01630	1	228712	228714	gELF3myc-17C_S10_peak_116	53	.	3.22722	5.36715	2.54415	228713	1	226205	229706	.	+	CDS	0
AT1G01650	1	237436	237438	gELF3myc-17C_S10_peak_118	30	.	2.42042	3.07728	0.7430399999999999	237437	1	237147	240648	.	-	CDS	0
AT1G01660	1	242589	242591	gELF3myc-17C_S10_peak_121	21	.	2.01701	2.11983	0.32653000000000004	242590	1	242108	245609	.	-	CDS	0
AT1G01670	1	247772	247774	gELF3myc-17C_S10_peak_122	20	.	1.92802	2.0413099999999997	0.32653000000000004	247773	1	244663	248164	.	-	CDS	0
AT1G01680	1	251155	251157	gELF3myc-17C_S10_peak_125	47	.	3.02552	4.75265	1.98235	251156	1	247829	251330	.	-	CDS	0
AT1G01690	1	247772	247774	gELF3myc-17C_S10_peak_122	20	.	1.92802	2.0413099999999997	0.32653000000000004	247773	1	246241	249742	.	+	CDS	0
AT1G01695	1	251155	251157	gELF3myc-17C_S10_peak_125	47	.	3.02552	4.75265	1.98235	251156	1	249946	253447	.	+	CDS	0
AT1G01700	1	261330	261332	gELF3myc-17C_S10_peak_132	21	.	2.01701	2.11983	0.32653000000000004	261331	1	260974	264475	.	-	CDS	0
AT1G01710	1	261330	261332	gELF3myc-17C_S10_peak_132	21	.	2.01701	2.11983	0.32653000000000004	261331	1	259949	263450	.	+	CDS	0
AT1G01720	1	267247	267249	gELF3myc-17C_S10_peak_134	12	.	1.5122799999999998	1.25978	0.09408	267248	1	265470	268971	.	+	CDS	0
AT1G01725	1	272402	272404	gELF3myc-17C_S10_peak_136	30	.	2.42042	3.07728	0.7430399999999999	272403	1	270235	273736	.	-	CDS	0
AT1G01730	1	271208	271210	gELF3myc-17C_S10_peak_135	16	.	1.8153099999999998	1.69607	0.1999	271209	1	268001	271502	.	+	CDS	0
AT1G01740	1	274927	274929	gELF3myc-17C_S10_peak_137	41	.	2.82382	4.165019999999998	1.48377	274928	1	273739	277240	.	-	CDS	0
AT1G01750	1	274927	274929	gELF3myc-17C_S10_peak_137	41	.	2.82382	4.165019999999998	1.48377	274928	1	272527	276028	.	+	CDS	0
AT1G01760	1	280435	280437	gELF3myc-17C_S10_peak_139	47	.	3.02552	4.75265	1.98235	280436	1	277948	281449	.	-	CDS	0
AT1G01770	1	279180	279182	gELF3myc-17C_S10_peak_138	21	.	2.01701	2.11983	0.32653000000000004	279181	1	275758	279259	.	+	CDS	0
AT1G01780	1	280435	280437	gELF3myc-17C_S10_peak_139	47	.	3.02552	4.75265	1.98235	280436	1	279918	283419	.	+	CDS	0
AT1G01790	1	283519	283521	gELF3myc-17C_S10_peak_141	16	.	1.8153099999999998	1.69607	0.1999	283520	1	281780	285281	.	+	CDS	0
AT1G01800	1	292207	292209	gELF3myc-17C_S10_peak_148	36	.	2.6221200000000002	3.6059400000000004	1.06667	292208	1	290395	293896	.	+	CDS	0
AT1G01810	1	295457	295459	gELF3myc-17C_S10_peak_149	21	.	2.01701	2.11983	0.32653000000000004	295458	1	292241	295742	.	+	CDS	0
AT1G01820	1	300649	300651	gELF3myc-17C_S10_peak_156	41	.	2.82062	4.15862	1.48377	300650	1	297223	300724	.	-	CDS	0
AT1G01830	1	300649	300651	gELF3myc-17C_S10_peak_156	41	.	2.82062	4.15862	1.48377	300650	1	299941	303442	.	-	CDS	0
AT1G01840	1	300649	300651	gELF3myc-17C_S10_peak_156	41	.	2.82062	4.15862	1.48377	300650	1	300649	304150	.	+	CDS	0
AT1G01860	1	306774	306776	gELF3myc-17C_S10_peak_160	30	.	2.42042	3.07728	0.7430399999999999	306775	1	305775	309276	.	-	CDS	0
AT1G01880	1	311794	311796	gELF3myc-17C_S10_peak_161	36	.	2.6221200000000002	3.6059400000000004	1.06667	311795	1	308491	311992	.	-	CDS	0
AT1G01910	1	316275	316277	gELF3myc-17C_S10_peak_163	25	.	2.2187200000000002	2.58112	0.50749	316276	1	315331	318832	.	-	CDS	0
AT1G01920	1	316275	316277	gELF3myc-17C_S10_peak_163	25	.	2.2187200000000002	2.58112	0.50749	316276	1	313203	316704	.	+	CDS	0
AT1G01930	1	325126	325128	gELF3myc-17C_S10_peak_167	66	.	3.6306300000000014	6.67097	3.78756	325127	1	322309	325810	.	-	CDS	0
AT1G01940	1	320855	320857	gELF3myc-17C_S10_peak_165	21	.	2.01701	2.11983	0.32653000000000004	320856	1	320081	323582	.	+	CDS	0
AT1G01950	1	325126	325128	gELF3myc-17C_S10_peak_167	66	.	3.6306300000000014	6.67097	3.78756	325127	1	322472	325973	.	+	CDS	0
AT1G01960	1	337143	337145	gELF3myc-17C_S10_peak_180	36	.	2.6221200000000002	3.6059400000000004	1.06667	337144	1	337082	340583	.	-	CDS	0
AT1G01970	1	335702	335704	gELF3myc-17C_S10_peak_178	41	.	2.82382	4.165019999999998	1.48377	335703	1	335537	339038	.	+	CDS	0
AT1G01980	1	343488	343490	gELF3myc-17C_S10_peak_183	41	.	2.82382	4.165019999999998	1.48377	343489	1	341499	345000	.	-	CDS	0
AT1G01990	1	346507	346509	gELF3myc-17C_S10_peak_184	16	.	1.8153099999999998	1.69607	0.1999	346508	1	343699	347200	.	-	CDS	0
AT1G02000	1	343488	343490	gELF3myc-17C_S10_peak_183	41	.	2.82382	4.165019999999998	1.48377	343489	1	343051	346552	.	+	CDS	0
AT1G02010	1	346507	346509	gELF3myc-17C_S10_peak_184	16	.	1.8153099999999998	1.69607	0.1999	346508	1	345045	348546	.	+	CDS	0
AT1G02030	1	358079	358081	gELF3myc-17C_S10_peak_187	25	.	2.2187200000000002	2.58112	0.50749	358080	1	355688	359189	.	-	CDS	0
AT1G02040	1	360982	360984	gELF3myc-17C_S10_peak_190	60	.	3.4289199999999997	6.00704	3.14929	360983	1	358578	362079	.	-	CDS	0
AT1G02050	1	360982	360984	gELF3myc-17C_S10_peak_190	60	.	3.4289199999999997	6.00704	3.14929	360983	1	359941	363442	.	-	CDS	0
AT1G02060	1	364666	364668	gELF3myc-17C_S10_peak_193	41	.	2.82382	4.165019999999998	1.48377	364667	1	362550	366051	.	-	CDS	0
AT1G02065	1	364666	364668	gELF3myc-17C_S10_peak_193	41	.	2.82382	4.165019999999998	1.48377	364667	1	362624	366125	.	+	CDS	0
AT1G02070	1	372324	372326	gELF3myc-17C_S10_peak_200	30	.	2.42042	3.07728	0.7430399999999999	372325	1	370447	373948	.	-	CDS	0
AT1G02074	1	370212	370214	gELF3myc-17C_S10_peak_198	58	.	3.3777199999999996	5.8985400000000014	3.055	370213	1	369063	372564	.	+	CDS	0
AT1G02080	1	372324	372326	gELF3myc-17C_S10_peak_200	30	.	2.42042	3.07728	0.7430399999999999	372325	1	370334	373835	.	+	CDS	0
AT1G02090	1	389382	389384	gELF3myc-17C_S10_peak_211	30	.	2.42042	3.07728	0.7430399999999999	389383	1	389068	392569	.	-	CDS	0
AT1G02100	1	389382	389384	gELF3myc-17C_S10_peak_211	30	.	2.42042	3.07728	0.7430399999999999	389383	1	386875	390376	.	+	CDS	0
AT1G02110	1	391514	391516	gELF3myc-17C_S10_peak_212	21	.	1.9267400000000001	2.11876	0.32653000000000004	391515	1	389938	393439	.	+	CDS	0
AT1G02120	1	395009	395011	gELF3myc-17C_S10_peak_214	30	.	2.42042	3.07728	0.7430399999999999	395010	1	392760	396261	.	+	CDS	0
AT1G02130	1	403655	403657	gELF3myc-17C_S10_peak_220	16	.	1.8153099999999998	1.69607	0.1999	403656	1	401288	404789	.	-	CDS	0
AT1G02140	1	405152	405154	gELF3myc-17C_S10_peak_221	30	.	2.42042	3.07728	0.7430399999999999	405153	1	403901	407402	.	-	CDS	0
AT1G02145	1	403655	403657	gELF3myc-17C_S10_peak_220	16	.	1.8153099999999998	1.69607	0.1999	403656	1	401626	405127	.	+	CDS	0
AT1G02150	1	408696	408698	gELF3myc-17C_S10_peak_222	25	.	2.2187200000000002	2.58112	0.50749	408697	1	405778	409279	.	+	CDS	0
AT1G02160	1	410110	410112	gELF3myc-17C_S10_peak_224	30	.	2.42042	3.07728	0.7430399999999999	410111	1	407802	411303	.	+	CDS	0
AT1G02170	1	411774	411776	gELF3myc-17C_S10_peak_226	47	.	3.02552	4.75265	1.98235	411775	1	408882	412383	.	+	CDS	0
AT1G02190	1	413922	413924	gELF3myc-17C_S10_peak_228	25	.	2.2187200000000002	2.58112	0.50749	413923	1	412153	415654	.	+	CDS	0
AT1G02210	1	428811	428813	gELF3myc-17C_S10_peak_231	37	.	2.5565	3.76779	1.22001	428812	1	427311	430812	.	-	CDS	0
AT1G02230	1	437679	437681	gELF3myc-17C_S10_peak_237	25	.	2.2187200000000002	2.58112	0.50749	437680	1	436275	439776	.	-	CDS	0
AT1G02250	1	441220	441222	gELF3myc-17C_S10_peak_238	30	.	2.42042	3.07728	0.7430399999999999	441221	1	439059	442560	.	-	CDS	0
AT1G02260	1	445340	445342	gELF3myc-17C_S10_peak_240	30	.	2.42042	3.07728	0.7430399999999999	445341	1	441959	445460	.	-	CDS	0
AT1G02270	1	447903	447905	gELF3myc-17C_S10_peak_241	25	.	2.2187200000000002	2.58112	0.50749	447904	1	445697	449198	.	-	CDS	0
AT1G02305	1	455252	455254	gELF3myc-17C_S10_peak_244	21	.	1.9267400000000001	2.11876	0.32653000000000004	455253	1	452815	456316	.	+	CDS	0
AT1G02310	1	460403	460405	gELF3myc-17C_S10_peak_246	30	.	2.42042	3.07728	0.7430399999999999	460404	1	460152	463653	.	-	CDS	0
AT1G02320	1	460403	460405	gELF3myc-17C_S10_peak_246	30	.	2.42042	3.07728	0.7430399999999999	460404	1	458827	462328	.	+	CDS	0
AT1G02330	1	464539	464541	gELF3myc-17C_S10_peak_247	34	.	2.55472	3.4738599999999997	1.06667	464540	1	463021	466522	.	-	CDS	0
AT1G02335	1	464539	464541	gELF3myc-17C_S10_peak_247	34	.	2.55472	3.4738599999999997	1.06667	464540	1	464376	467877	.	-	CDS	0
AT1G02340	1	469618	469620	gELF3myc-17C_S10_peak_252	44	.	2.89435	4.48273	1.7703099999999998	469619	1	467185	470686	.	-	CDS	0
AT1G02350	1	469618	469620	gELF3myc-17C_S10_peak_252	44	.	2.89435	4.48273	1.7703099999999998	469619	1	466817	470318	.	+	CDS	0
AT1G02380	1	476135	476137	gELF3myc-17C_S10_peak_253	30	.	2.42042	3.07728	0.7430399999999999	476136	1	474813	478314	.	+	CDS	0
AT1G02391	1	486736	486738	gELF3myc-17C_S10_peak_259	30	.	2.3258900000000002	3.01822	0.7430399999999999	486737	1	483419	486920	.	-	CDS	0
AT1G02400	1	486736	486738	gELF3myc-17C_S10_peak_259	30	.	2.3258900000000002	3.01822	0.7430399999999999	486737	1	483963	487464	.	+	CDS	0
AT1G02405	1	491052	491054	gELF3myc-17C_S10_peak_264	20	.	1.98689	2.06663	0.32653000000000004	491053	1	489997	493498	.	-	CDS	0
AT1G02410	1	488745	488747	gELF3myc-17C_S10_peak_261	28	.	2.31548	2.877	0.7430399999999999	488746	1	488299	491800	.	+	CDS	0
AT1G02420	1	491052	491054	gELF3myc-17C_S10_peak_264	20	.	1.98689	2.06663	0.32653000000000004	491053	1	490682	494183	.	+	CDS	0
AT1G02430	1	498333	498335	gELF3myc-17C_S10_peak_267	21	.	1.99285	2.16262	0.3653	498334	1	495562	499063	.	-	CDS	0
AT1G02440	1	499164	499166	gELF3myc-17C_S10_peak_268	47	.	3.02209	4.74564	1.98235	499165	1	496979	500480	.	-	CDS	0
AT1G02450	1	499164	499166	gELF3myc-17C_S10_peak_268	47	.	3.02209	4.74564	1.98235	499165	1	497980	501481	.	-	CDS	0
AT1G02460	1	508523	508525	gELF3myc-17C_S10_peak_271	19	.	1.92957	1.9651299999999998	0.32653000000000004	508524	1	506599	510100	.	-	CDS	0
AT1G02470	1	513196	513198	gELF3myc-17C_S10_peak_273	24	.	2.14121	2.43831	0.50749	513197	1	513073	516574	.	-	CDS	0
AT1G02500	1	518441	518443	gELF3myc-17C_S10_peak_274	21	.	1.99285	2.16262	0.3653	518442	1	516036	519537	.	+	CDS	0
AT1G02510	1	523547	523549	gELF3myc-17C_S10_peak_275	26	.	2.17402	2.60387	0.52277	523548	1	521126	524627	.	-	CDS	0
AT1G02520	1	523547	523549	gELF3myc-17C_S10_peak_275	26	.	2.17402	2.60387	0.52277	523548	1	521133	524634	.	+	CDS	0
AT1G02530	1	530180	530182	gELF3myc-17C_S10_peak_277	20	.	1.92802	2.0413099999999997	0.32653000000000004	530181	1	526835	530336	.	+	CDS	0
AT1G02540	1	535537	535539	gELF3myc-17C_S10_peak_278	25	.	2.2187200000000002	2.58112	0.50749	535538	1	535199	538700	.	-	CDS	0
AT1G02550	1	535537	535539	gELF3myc-17C_S10_peak_278	25	.	2.2187200000000002	2.58112	0.50749	535538	1	533482	536983	.	+	CDS	0
AT1G02560	1	535537	535539	gELF3myc-17C_S10_peak_278	25	.	2.2187200000000002	2.58112	0.50749	535538	1	534999	538500	.	+	CDS	0
AT1G02570	1	539526	539528	gELF3myc-17C_S10_peak_280	19	.	1.78725	1.9080099999999998	0.32653000000000004	539527	1	538379	541880	.	+	CDS	0
AT1G02590	1	553611	553613	gELF3myc-17C_S10_peak_285	25	.	2.0873	2.5319700000000003	0.50749	553612	1	552261	555762	.	-	CDS	0
AT1G02610	1	556490	556492	gELF3myc-17C_S10_peak_286	26	.	2.0737799999999997	2.60054	0.52204	556491	1	555354	558855	.	-	CDS	0
AT1G02620	1	556490	556492	gELF3myc-17C_S10_peak_286	26	.	2.0737799999999997	2.60054	0.52204	556491	1	554091	557592	.	+	CDS	0
AT1G02630	1	561984	561986	gELF3myc-17C_S10_peak_287	25	.	2.2187200000000002	2.58112	0.50749	561985	1	561882	565383	.	-	CDS	0
AT1G02640	1	561984	561986	gELF3myc-17C_S10_peak_287	25	.	2.2187200000000002	2.58112	0.50749	561985	1	561292	564793	.	+	CDS	0
AT1G02650	1	566722	566724	gELF3myc-17C_S10_peak_289	30	.	2.42042	3.07728	0.7430399999999999	566723	1	565703	569204	.	+	CDS	0
AT1G02660	1	574553	574555	gELF3myc-17C_S10_peak_299	47	.	3.02552	4.75265	1.98235	574554	1	574246	577747	.	-	CDS	0
AT1G02670	1	574553	574555	gELF3myc-17C_S10_peak_299	47	.	3.02552	4.75265	1.98235	574554	1	573045	576546	.	+	CDS	0
AT1G02680	1	579808	579810	gELF3myc-17C_S10_peak_303	30	.	2.42042	3.07728	0.7430399999999999	579809	1	578083	581584	.	+	CDS	0
AT1G02690	1	584852	584854	gELF3myc-17C_S10_peak_304	24	.	2.12252	2.40375	0.50749	584853	1	581396	584897	.	+	CDS	0
AT1G02710	1	591523	591525	gELF3myc-17C_S10_peak_307	19	.	1.92957	1.9651299999999998	0.32653000000000004	591524	1	589496	592997	.	-	CDS	0
AT1G02720	1	591523	591525	gELF3myc-17C_S10_peak_307	19	.	1.92957	1.9651299999999998	0.32653000000000004	591524	1	589114	592615	.	+	CDS	0
AT1G02730	1	598492	598494	gELF3myc-17C_S10_peak_312	30	.	2.42042	3.07728	0.7430399999999999	598493	1	597973	601474	.	-	CDS	0
AT1G02740	1	602915	602917	gELF3myc-17C_S10_peak_314	40	.	2.68372	4.04039	1.44329	602916	1	601521	605022	.	-	CDS	0
AT1G02750	1	602915	602917	gELF3myc-17C_S10_peak_314	40	.	2.68372	4.04039	1.44329	602916	1	599672	603173	.	+	CDS	0
AT1G02770	1	608538	608540	gELF3myc-17C_S10_peak_316	66	.	3.6306300000000014	6.67097	3.78756	608539	1	606124	609625	.	-	CDS	0
AT1G02780	1	611800	611802	gELF3myc-17C_S10_peak_319	25	.	2.2187200000000002	2.58112	0.50749	611801	1	608891	612392	.	-	CDS	0
AT1G02790	1	614050	614052	gELF3myc-17C_S10_peak_321	33	.	2.5084400000000002	3.3825800000000004	1.00251	614051	1	611725	615226	.	-	CDS	0
AT1G02800	1	616094	616096	gELF3myc-17C_S10_peak_322	36	.	2.6221200000000002	3.6059400000000004	1.06667	616095	1	615603	619104	.	-	CDS	0
AT1G02810	1	616094	616096	gELF3myc-17C_S10_peak_322	36	.	2.6221200000000002	3.6059400000000004	1.06667	616095	1	615283	618784	.	+	CDS	0
AT1G02813	1	617969	617971	gELF3myc-17C_S10_peak_324	35	.	2.58296	3.52932	1.06667	617970	1	617772	621273	.	+	CDS	0
AT1G02816	1	620456	620458	gELF3myc-17C_S10_peak_326	24	.	2.1033	2.46604	0.50749	620457	1	618636	622137	.	+	CDS	0
AT1G02820	1	626629	626631	gELF3myc-17C_S10_peak_329	16	.	1.76384	1.60952	0.1999	626630	1	623804	627305	.	-	CDS	0
AT1G02830	1	626629	626631	gELF3myc-17C_S10_peak_329	16	.	1.76384	1.60952	0.1999	626630	1	625108	628609	.	-	CDS	0
AT1G02840	1	626629	626631	gELF3myc-17C_S10_peak_329	16	.	1.76384	1.60952	0.1999	626630	1	623917	627418	.	+	CDS	0
AT1G02850	1	629915	629917	gELF3myc-17C_S10_peak_332	41	.	2.82382	4.165019999999998	1.48377	629916	1	627568	631069	.	+	CDS	0
AT1G02860	1	633771	633773	gELF3myc-17C_S10_peak_337	54	.	3.1594700000000002	5.42849	2.60425	633772	1	632473	635974	.	+	CDS	0
AT1G02880	1	645785	645787	gELF3myc-17C_S10_peak_339	25	.	2.2187200000000002	2.58112	0.50749	645786	1	643985	647486	.	-	CDS	0
AT1G02890	1	653972	653974	gELF3myc-17C_S10_peak_343	36	.	2.6221200000000002	3.6059400000000004	1.06667	653973	1	651297	654798	.	-	CDS	0
AT1G02900	1	653972	653974	gELF3myc-17C_S10_peak_343	36	.	2.6221200000000002	3.6059400000000004	1.06667	653973	1	653838	657339	.	-	CDS	0
AT1G02910	1	658872	658874	gELF3myc-17C_S10_peak_344	14	.	1.6294	1.47926	0.1999	658873	1	657625	661126	.	-	CDS	0
AT1G02920	1	661892	661894	gELF3myc-17C_S10_peak_345	16	.	1.8153099999999998	1.69607	0.1999	661893	1	659205	662706	.	-	CDS	0
AT1G02930	1	661892	661894	gELF3myc-17C_S10_peak_345	16	.	1.8153099999999998	1.69607	0.1999	661893	1	661691	665192	.	-	CDS	0
AT1G02940	1	666504	666506	gELF3myc-17C_S10_peak_346	20	.	1.98689	2.06663	0.32653000000000004	666505	1	663628	667129	.	-	CDS	0
AT1G02950	1	668780	668782	gELF3myc-17C_S10_peak_347	25	.	2.2187200000000002	2.58112	0.50749	668781	1	665920	669421	.	-	CDS	0
AT1G02990	1	688945	688947	gELF3myc-17C_S10_peak_352	21	.	2.01701	2.11983	0.32653000000000004	688946	1	686496	689997	.	-	CDS	0
AT1G03010	1	690978	690980	gELF3myc-17C_S10_peak_354	14	.	1.56261	1.43875	0.19376	690979	1	690479	693980	.	+	CDS	0
AT1G03040	1	706499	706501	gELF3myc-17C_S10_peak_358	25	.	2.2187200000000002	2.58112	0.50749	706500	1	705957	709458	.	-	CDS	0
AT1G03050	1	706499	706501	gELF3myc-17C_S10_peak_358	25	.	2.2187200000000002	2.58112	0.50749	706500	1	704725	708226	.	+	CDS	0
