feat_acc	chrom	start	end	acc	score	strand	FC	neglogPval	neglogQval	summit	feat_chrom	feat_start	feat_end	feat_score	feat_strand	feat_FC	distance
AT1G01150	1	72841	72843	pCAMTA3-22C-cycloheximide_S6_peak_35	18	.	1.8397599999999998	1.8924	0.26218	72842	1	71498	74999	.	-	CDS	0
AT1G01160	1	70000	70002	pCAMTA3-22C-cycloheximide_S6_peak_30	32	.	2.3582	3.2932	0.9356	70001	1	69582	73083	.	+	CDS	0
AT1G01170	1	75789	75791	pCAMTA3-22C-cycloheximide_S6_peak_37	25	.	2.05775	2.52732	0.48353	75790	1	73943	77444	.	-	CDS	0
AT1G01180	1	75789	75791	pCAMTA3-22C-cycloheximide_S6_peak_37	25	.	2.05775	2.52732	0.48353	75790	1	72632	76133	.	+	CDS	0
AT1G01190	1	87022	87024	pCAMTA3-22C-cycloheximide_S6_peak_44	25	.	2.14466	2.52732	0.48353	87023	1	84364	87865	.	-	CDS	0
AT1G01200	1	88843	88845	pCAMTA3-22C-cycloheximide_S6_peak_45	11	.	1.47181	1.13165	0.05667000000000001	88844	1	87645	91146	.	-	CDS	0
AT1G01210	1	87022	87024	pCAMTA3-22C-cycloheximide_S6_peak_44	25	.	2.14466	2.52732	0.48353	87023	1	85976	89477	.	+	CDS	0
AT1G01220	1	88843	88845	pCAMTA3-22C-cycloheximide_S6_peak_45	11	.	1.47181	1.13165	0.05667000000000001	88844	1	88749	92250	.	+	CDS	0
AT1G01225	1	96011	96013	pCAMTA3-22C-cycloheximide_S6_peak_49	25	.	2.14466	2.52732	0.48353	96012	1	93063	96564	.	+	CDS	0
AT1G01230	1	97833	97835	pCAMTA3-22C-cycloheximide_S6_peak_52	37	.	2.52861	3.7572699999999997	1.20957	97834	1	94619	98120	.	+	CDS	0
AT1G01240	1	97833	97835	pCAMTA3-22C-cycloheximide_S6_peak_52	37	.	2.52861	3.7572699999999997	1.20957	97834	1	97682	101183	.	+	CDS	0
AT1G01260	1	109161	109163	pCAMTA3-22C-cycloheximide_S6_peak_57	29	.	2.23157	2.95037	0.65462	109162	1	106594	110095	.	+	CDS	0
AT1G01280	1	112049	112051	pCAMTA3-22C-cycloheximide_S6_peak_61	29	.	2.23157	2.95037	0.65462	112050	1	109289	112790	.	+	CDS	0
AT1G01290	1	112049	112051	pCAMTA3-22C-cycloheximide_S6_peak_61	29	.	2.23157	2.95037	0.65462	112050	1	111298	114799	.	+	CDS	0
AT1G01300	1	115184	115186	pCAMTA3-22C-cycloheximide_S6_peak_65	33	.	2.40539	3.3994400000000002	0.95729	115185	1	114064	117565	.	+	CDS	0
AT1G01305	1	119519	119521	pCAMTA3-22C-cycloheximide_S6_peak_70	36	.	2.41682	3.69395	1.2028	119520	1	116428	119929	.	+	CDS	0
AT1G01310	1	119519	119521	pCAMTA3-22C-cycloheximide_S6_peak_70	36	.	2.41682	3.69395	1.2028	119520	1	117220	120721	.	+	CDS	0
AT1G01320	1	132225	132227	pCAMTA3-22C-cycloheximide_S6_peak_84	52	.	2.86943	5.28566	2.2731	132226	1	129599	133100	.	-	CDS	0
AT1G01340	1	136499	136501	pCAMTA3-22C-cycloheximide_S6_peak_90	14	.	1.7101099999999998	1.4294	0.09881000000000001	136500	1	134716	138217	.	-	CDS	0
AT1G01350	1	133879	133881	pCAMTA3-22C-cycloheximide_S6_peak_88	21	.	1.9708400000000001	2.13174	0.3682	133880	1	133731	137232	.	+	CDS	0
AT1G01355	1	136499	136501	pCAMTA3-22C-cycloheximide_S6_peak_90	14	.	1.7101099999999998	1.4294	0.09881000000000001	136500	1	135512	139013	.	+	CDS	0
AT1G01360	1	142339	142341	pCAMTA3-22C-cycloheximide_S6_peak_92	28	.	2.28147	2.8717900000000003	0.65462	142340	1	139137	142638	.	+	CDS	0
AT1G01370	1	142339	142341	pCAMTA3-22C-cycloheximide_S6_peak_92	28	.	2.28147	2.8717900000000003	0.65462	142340	1	140772	144273	.	+	CDS	0
AT1G01380	1	144853	144855	pCAMTA3-22C-cycloheximide_S6_peak_94	24	.	2.11042	2.4565099999999997	0.48353	144854	1	144266	147767	.	+	CDS	0
AT1G01390	1	149666	149668	pCAMTA3-22C-cycloheximide_S6_peak_97	38	.	2.4923	3.8732	1.20957	149667	1	149261	152762	.	-	CDS	0
AT1G01400	1	154682	154684	pCAMTA3-22C-cycloheximide_S6_peak_103	37	.	2.4434099999999996	3.7572699999999997	1.20957	154683	1	151649	155150	.	-	CDS	0
AT1G01410	1	150559	150561	pCAMTA3-22C-cycloheximide_S6_peak_99	29	.	2.31567	2.94441	0.65462	150560	1	150112	153613	.	+	CDS	0
AT1G01420	1	156699	156701	pCAMTA3-22C-cycloheximide_S6_peak_104	25	.	2.14466	2.52732	0.48353	156700	1	155511	159012	.	-	CDS	0
AT1G01430	1	160371	160373	pCAMTA3-22C-cycloheximide_S6_peak_108	29	.	2.23157	2.95037	0.65462	160372	1	158036	161537	.	-	CDS	0
AT1G01440	1	165094	165096	pCAMTA3-22C-cycloheximide_S6_peak_111	25	.	2.05775	2.52732	0.48353	165095	1	161719	165220	.	-	CDS	0
AT1G01450	1	165778	165780	pCAMTA3-22C-cycloheximide_S6_peak_112	33	.	2.40539	3.3994400000000002	0.95729	165779	1	165017	168518	.	-	CDS	0
AT1G01453	1	169288	169290	pCAMTA3-22C-cycloheximide_S6_peak_114	22	.	1.91432	2.24282	0.45296000000000003	169289	1	167298	170799	.	-	CDS	0
AT1G01460	1	167226	167228	pCAMTA3-22C-cycloheximide_S6_peak_113	25	.	2.14466	2.52732	0.48353	167227	1	166114	169615	.	+	CDS	0
AT1G01470	1	173474	173476	pCAMTA3-22C-cycloheximide_S6_peak_119	27	.	2.09924	2.79744	0.65462	173475	1	172326	175827	.	-	CDS	0
AT1G01471	1	171717	171719	pCAMTA3-22C-cycloheximide_S6_peak_117	38	.	2.57921	3.8732	1.20957	171718	1	170250	173751	.	+	CDS	0
AT1G01480	1	173474	173476	pCAMTA3-22C-cycloheximide_S6_peak_119	27	.	2.09924	2.79744	0.65462	173475	1	172861	176362	.	+	CDS	0
AT1G01490	1	183439	183441	pCAMTA3-22C-cycloheximide_S6_peak_125	48	.	2.83995	4.89001	1.93203	183440	1	181566	185067	.	-	CDS	0
AT1G01500	1	183439	183441	pCAMTA3-22C-cycloheximide_S6_peak_125	48	.	2.83995	4.89001	1.93203	183440	1	182259	185760	.	+	CDS	0
AT1G01510	1	186374	186376	pCAMTA3-22C-cycloheximide_S6_peak_128	33	.	2.40539	3.3994400000000002	0.95729	186375	1	184234	187735	.	+	CDS	0
AT1G01520	1	190415	190417	pCAMTA3-22C-cycloheximide_S6_peak_134	25	.	2.05775	2.52732	0.48353	190416	1	187595	191096	.	+	CDS	0
AT1G01530	1	194737	194739	pCAMTA3-22C-cycloheximide_S6_peak_137	41	.	2.51918	4.18088	1.47476	194738	1	193162	196663	.	-	CDS	0
AT1G01540	1	194737	194739	pCAMTA3-22C-cycloheximide_S6_peak_137	41	.	2.51918	4.18088	1.47476	194738	1	192979	196480	.	+	CDS	0
AT1G01550	1	199579	199581	pCAMTA3-22C-cycloheximide_S6_peak_142	81	.	3.01888	8.1324	4.57762	199580	1	197525	201026	.	+	CDS	0
AT1G01560	1	202332	202334	pCAMTA3-22C-cycloheximide_S6_peak_145	77	.	3.5352300000000003	7.78998	4.26248	202333	1	199344	202845	.	+	CDS	0
AT1G01570	1	202332	202334	pCAMTA3-22C-cycloheximide_S6_peak_145	77	.	3.5352300000000003	7.78998	4.26248	202333	1	202175	205676	.	+	CDS	0
AT1G01580	1	207079	207081	pCAMTA3-22C-cycloheximide_S6_peak_149	97	.	4.0567	9.74351	5.9806300000000014	207080	1	206394	209895	.	+	CDS	0
AT1G01590	1	211985	211987	pCAMTA3-22C-cycloheximide_S6_peak_153	17	.	1.79702	1.7652	0.1642	211986	1	211228	214729	.	+	CDS	0
AT1G01600	1	216865	216867	pCAMTA3-22C-cycloheximide_S6_peak_156	21	.	1.9708400000000001	2.13174	0.3682	216866	1	216199	219700	.	+	CDS	0
AT1G01610	1	225895	225897	pCAMTA3-22C-cycloheximide_S6_peak_160	25	.	2.05775	2.52732	0.48353	225896	1	223755	227256	.	-	CDS	0
AT1G01620	1	229600	229602	pCAMTA3-22C-cycloheximide_S6_peak_161	29	.	2.31848	2.95037	0.65462	229601	1	226676	230177	.	-	CDS	0
AT1G01630	1	229600	229602	pCAMTA3-22C-cycloheximide_S6_peak_161	29	.	2.31848	2.95037	0.65462	229601	1	226205	229706	.	+	CDS	0
AT1G01640	1	232290	232292	pCAMTA3-22C-cycloheximide_S6_peak_163	33	.	2.4024799999999997	3.39289	0.95729	232291	1	231415	234916	.	-	CDS	0
AT1G01650	1	237895	237897	pCAMTA3-22C-cycloheximide_S6_peak_168	43	.	2.5853099999999998	4.35259	1.5165	237896	1	237147	240648	.	-	CDS	0
AT1G01660	1	242587	242589	pCAMTA3-22C-cycloheximide_S6_peak_173	21	.	1.9708400000000001	2.13174	0.3682	242588	1	242108	245609	.	-	CDS	0
AT1G01670	1	247783	247785	pCAMTA3-22C-cycloheximide_S6_peak_178	17	.	1.7678900000000002	1.7630299999999999	0.1642	247784	1	244663	248164	.	-	CDS	0
AT1G01680	1	249349	249351	pCAMTA3-22C-cycloheximide_S6_peak_179	24	.	2.0173799999999997	2.44027	0.48353	249350	1	247829	251330	.	-	CDS	0
AT1G01690	1	249349	249351	pCAMTA3-22C-cycloheximide_S6_peak_179	24	.	2.0173799999999997	2.44027	0.48353	249350	1	246241	249742	.	+	CDS	0
AT1G01695	1	251387	251389	pCAMTA3-22C-cycloheximide_S6_peak_181	25	.	2.05775	2.52732	0.48353	251388	1	249946	253447	.	+	CDS	0
AT1G01710	1	260080	260082	pCAMTA3-22C-cycloheximide_S6_peak_183	37	.	2.54556	3.7961699999999996	1.20957	260081	1	259949	263450	.	+	CDS	0
AT1G01720	1	268300	268302	pCAMTA3-22C-cycloheximide_S6_peak_186	25	.	2.14466	2.52732	0.48353	268301	1	265470	268971	.	+	CDS	0
AT1G01725	1	270794	270796	pCAMTA3-22C-cycloheximide_S6_peak_190	29	.	2.31848	2.95037	0.65462	270795	1	270235	273736	.	-	CDS	0
AT1G01730	1	269597	269599	pCAMTA3-22C-cycloheximide_S6_peak_188	32	.	2.3582	3.2932	0.9356	269598	1	268001	271502	.	+	CDS	0
AT1G01740	1	274922	274924	pCAMTA3-22C-cycloheximide_S6_peak_193	17	.	1.8839299999999999	1.7652	0.1642	274923	1	273739	277240	.	-	CDS	0
AT1G01750	1	274922	274924	pCAMTA3-22C-cycloheximide_S6_peak_193	17	.	1.8839299999999999	1.7652	0.1642	274923	1	272527	276028	.	+	CDS	0
AT1G01760	1	278468	278470	pCAMTA3-22C-cycloheximide_S6_peak_195	28	.	2.273	2.85376	0.65462	278469	1	277948	281449	.	-	CDS	0
AT1G01770	1	278468	278470	pCAMTA3-22C-cycloheximide_S6_peak_195	28	.	2.273	2.85376	0.65462	278469	1	275758	279259	.	+	CDS	0
AT1G01780	1	281755	281757	pCAMTA3-22C-cycloheximide_S6_peak_198	29	.	2.31848	2.95037	0.65462	281756	1	279918	283419	.	+	CDS	0
AT1G01790	1	284935	284937	pCAMTA3-22C-cycloheximide_S6_peak_200	29	.	2.23157	2.95037	0.65462	284936	1	281780	285281	.	+	CDS	0
AT1G01800	1	292249	292251	pCAMTA3-22C-cycloheximide_S6_peak_206	33	.	2.40539	3.3994400000000002	0.95729	292250	1	290395	293896	.	+	CDS	0
AT1G01810	1	292249	292251	pCAMTA3-22C-cycloheximide_S6_peak_206	33	.	2.40539	3.3994400000000002	0.95729	292250	1	292241	295742	.	+	CDS	0
AT1G01820	1	297354	297356	pCAMTA3-22C-cycloheximide_S6_peak_211	26	.	2.06343	2.6186	0.55707	297355	1	297223	300724	.	-	CDS	0
AT1G01830	1	302723	302725	pCAMTA3-22C-cycloheximide_S6_peak_212	22	.	1.9389900000000002	2.2706	0.47585	302724	1	299941	303442	.	-	CDS	0
AT1G01840	1	303841	303843	pCAMTA3-22C-cycloheximide_S6_peak_213	54	.	2.92686	5.4309199999999995	2.32566	303842	1	300649	304150	.	+	CDS	0
AT1G01860	1	306788	306790	pCAMTA3-22C-cycloheximide_S6_peak_216	29	.	2.23157	2.95037	0.65462	306789	1	305775	309276	.	-	CDS	0
AT1G01880	1	309862	309864	pCAMTA3-22C-cycloheximide_S6_peak_220	16	.	1.82687	1.65989	0.1642	309863	1	308491	311992	.	-	CDS	0
AT1G01900	1	308469	308471	pCAMTA3-22C-cycloheximide_S6_peak_219	21	.	1.9708400000000001	2.13174	0.3682	308470	1	307331	310832	.	+	CDS	0
AT1G01910	1	315563	315565	pCAMTA3-22C-cycloheximide_S6_peak_223	21	.	1.9708400000000001	2.13174	0.3682	315564	1	315331	318832	.	-	CDS	0
AT1G01920	1	315136	315138	pCAMTA3-22C-cycloheximide_S6_peak_222	25	.	2.05775	2.52732	0.48353	315137	1	313203	316704	.	+	CDS	0
AT1G01930	1	324186	324188	pCAMTA3-22C-cycloheximide_S6_peak_231	29	.	2.23157	2.95037	0.65462	324187	1	322309	325810	.	-	CDS	0
AT1G01940	1	322087	322089	pCAMTA3-22C-cycloheximide_S6_peak_229	29	.	2.23157	2.95037	0.65462	322088	1	320081	323582	.	+	CDS	0
AT1G01950	1	324186	324188	pCAMTA3-22C-cycloheximide_S6_peak_231	29	.	2.23157	2.95037	0.65462	324187	1	322472	325973	.	+	CDS	0
AT1G01960	1	337332	337334	pCAMTA3-22C-cycloheximide_S6_peak_246	25	.	2.14466	2.52732	0.48353	337333	1	337082	340583	.	-	CDS	0
AT1G01970	1	337332	337334	pCAMTA3-22C-cycloheximide_S6_peak_246	25	.	2.14466	2.52732	0.48353	337333	1	335537	339038	.	+	CDS	0
AT1G01980	1	343615	343617	pCAMTA3-22C-cycloheximide_S6_peak_251	33	.	2.40539	3.3994400000000002	0.95729	343616	1	341499	345000	.	-	CDS	0
AT1G01990	1	346009	346011	pCAMTA3-22C-cycloheximide_S6_peak_252	17	.	1.79702	1.7652	0.1642	346010	1	343699	347200	.	-	CDS	0
AT1G02000	1	343615	343617	pCAMTA3-22C-cycloheximide_S6_peak_251	33	.	2.40539	3.3994400000000002	0.95729	343616	1	343051	346552	.	+	CDS	0
AT1G02010	1	346009	346011	pCAMTA3-22C-cycloheximide_S6_peak_252	17	.	1.79702	1.7652	0.1642	346010	1	345045	348546	.	+	CDS	0
AT1G02020	1	355270	355272	pCAMTA3-22C-cycloheximide_S6_peak_258	38	.	2.4923	3.8732	1.20957	355271	1	354345	357846	.	-	CDS	0
AT1G02030	1	358891	358893	pCAMTA3-22C-cycloheximide_S6_peak_260	38	.	2.57921	3.8732	1.20957	358892	1	355688	359189	.	-	CDS	0
AT1G02040	1	358891	358893	pCAMTA3-22C-cycloheximide_S6_peak_260	38	.	2.57921	3.8732	1.20957	358892	1	358578	362079	.	-	CDS	0
AT1G02050	1	361320	361322	pCAMTA3-22C-cycloheximide_S6_peak_264	25	.	2.05775	2.52732	0.48353	361321	1	359941	363442	.	-	CDS	0
AT1G02060	1	365635	365637	pCAMTA3-22C-cycloheximide_S6_peak_270	29	.	2.23157	2.95037	0.65462	365636	1	362550	366051	.	-	CDS	0
AT1G02065	1	365635	365637	pCAMTA3-22C-cycloheximide_S6_peak_270	29	.	2.23157	2.95037	0.65462	365636	1	362624	366125	.	+	CDS	0
AT1G02090	1	389393	389395	pCAMTA3-22C-cycloheximide_S6_peak_281	29	.	2.23157	2.95037	0.65462	389394	1	389068	392569	.	-	CDS	0
AT1G02100	1	386953	386955	pCAMTA3-22C-cycloheximide_S6_peak_278	48	.	2.8365	4.88167	1.93203	386954	1	386875	390376	.	+	CDS	0
AT1G02110	1	393044	393046	pCAMTA3-22C-cycloheximide_S6_peak_284	25	.	2.14466	2.52732	0.48353	393045	1	389938	393439	.	+	CDS	0
AT1G02120	1	395431	395433	pCAMTA3-22C-cycloheximide_S6_peak_287	43	.	2.66613	4.370430000000002	1.5165	395432	1	392760	396261	.	+	CDS	0
AT1G02130	1	403178	403180	pCAMTA3-22C-cycloheximide_S6_peak_295	25	.	2.14466	2.52732	0.48353	403179	1	401288	404789	.	-	CDS	0
AT1G02140	1	405600	405602	pCAMTA3-22C-cycloheximide_S6_peak_298	17	.	1.79702	1.7652	0.1642	405601	1	403901	407402	.	-	CDS	0
AT1G02145	1	403178	403180	pCAMTA3-22C-cycloheximide_S6_peak_295	25	.	2.14466	2.52732	0.48353	403179	1	401626	405127	.	+	CDS	0
AT1G02160	1	410280	410282	pCAMTA3-22C-cycloheximide_S6_peak_300	25	.	2.14466	2.52732	0.48353	410281	1	407802	411303	.	+	CDS	0
AT1G02170	1	411496	411498	pCAMTA3-22C-cycloheximide_S6_peak_302	38	.	2.57921	3.8732	1.20957	411497	1	408882	412383	.	+	CDS	0
AT1G02180	1	416434	416436	pCAMTA3-22C-cycloheximide_S6_peak_305	25	.	2.14466	2.52732	0.48353	416435	1	414005	417506	.	-	CDS	0
AT1G02190	1	412729	412731	pCAMTA3-22C-cycloheximide_S6_peak_304	25	.	2.05775	2.52732	0.48353	412730	1	412153	415654	.	+	CDS	0
AT1G02205	1	416434	416436	pCAMTA3-22C-cycloheximide_S6_peak_305	25	.	2.14466	2.52732	0.48353	416435	1	415817	419318	.	+	CDS	0
AT1G02210	1	427660	427662	pCAMTA3-22C-cycloheximide_S6_peak_312	32	.	2.3325400000000003	3.23522	0.89443	427661	1	427311	430812	.	-	CDS	0
AT1G02220	1	430977	430979	pCAMTA3-22C-cycloheximide_S6_peak_315	29	.	2.23157	2.95037	0.65462	430978	1	430067	433568	.	-	CDS	0
AT1G02230	1	436500	436502	pCAMTA3-22C-cycloheximide_S6_peak_318	17	.	1.7016099999999998	1.7630299999999999	0.1642	436501	1	436275	439776	.	-	CDS	0
AT1G02250	1	440778	440780	pCAMTA3-22C-cycloheximide_S6_peak_320	38	.	2.4923	3.8732	1.20957	440779	1	439059	442560	.	-	CDS	0
AT1G02260	1	443454	443456	pCAMTA3-22C-cycloheximide_S6_peak_322	34	.	2.3157099999999997	3.45137	0.99319	443455	1	441959	445460	.	-	CDS	0
AT1G02280	1	452050	452052	pCAMTA3-22C-cycloheximide_S6_peak_330	38	.	2.4923	3.8732	1.20957	452051	1	449746	453247	.	-	CDS	0
AT1G02290	1	452050	452052	pCAMTA3-22C-cycloheximide_S6_peak_330	38	.	2.4923	3.8732	1.20957	452051	1	451477	454978	.	-	CDS	0
AT1G02300	1	452050	452052	pCAMTA3-22C-cycloheximide_S6_peak_330	38	.	2.4923	3.8732	1.20957	452051	1	450287	453788	.	+	CDS	0
AT1G02310	1	463362	463364	pCAMTA3-22C-cycloheximide_S6_peak_334	13	.	1.65832	1.33835	0.09881000000000001	463363	1	460152	463653	.	-	CDS	0
AT1G02320	1	458964	458966	pCAMTA3-22C-cycloheximide_S6_peak_332	25	.	2.14466	2.52732	0.48353	458965	1	458827	462328	.	+	CDS	0
AT1G02330	1	464101	464103	pCAMTA3-22C-cycloheximide_S6_peak_335	16	.	1.75537	1.68461	0.1642	464102	1	463021	466522	.	-	CDS	0
AT1G02335	1	467447	467449	pCAMTA3-22C-cycloheximide_S6_peak_337	21	.	1.9708400000000001	2.13174	0.3682	467448	1	464376	467877	.	-	CDS	0
AT1G02340	1	469443	469445	pCAMTA3-22C-cycloheximide_S6_peak_339	26	.	2.06343	2.6186	0.55707	469444	1	467185	470686	.	-	CDS	0
AT1G02350	1	469443	469445	pCAMTA3-22C-cycloheximide_S6_peak_339	26	.	2.06343	2.6186	0.55707	469444	1	466817	470318	.	+	CDS	0
AT1G02360	1	473132	473134	pCAMTA3-22C-cycloheximide_S6_peak_344	43	.	2.75304	4.370430000000002	1.5165	473133	1	472616	476117	.	-	CDS	0
AT1G02370	1	473132	473134	pCAMTA3-22C-cycloheximide_S6_peak_344	43	.	2.75304	4.370430000000002	1.5165	473133	1	471515	475016	.	+	CDS	0
AT1G02380	1	477950	477952	pCAMTA3-22C-cycloheximide_S6_peak_347	25	.	2.14466	2.52732	0.48353	477951	1	474813	478314	.	+	CDS	0
AT1G02390	1	477950	477952	pCAMTA3-22C-cycloheximide_S6_peak_347	25	.	2.14466	2.52732	0.48353	477951	1	477920	481421	.	+	CDS	0
AT1G02391	1	485721	485723	pCAMTA3-22C-cycloheximide_S6_peak_352	50	.	2.63154	5.046069999999999	2.07009	485722	1	483419	486920	.	-	CDS	0
AT1G02400	1	485721	485723	pCAMTA3-22C-cycloheximide_S6_peak_352	50	.	2.63154	5.046069999999999	2.07009	485722	1	483963	487464	.	+	CDS	0
AT1G02405	1	491727	491729	pCAMTA3-22C-cycloheximide_S6_peak_356	25	.	2.14466	2.52732	0.48353	491728	1	489997	493498	.	-	CDS	0
AT1G02410	1	491727	491729	pCAMTA3-22C-cycloheximide_S6_peak_356	25	.	2.14466	2.52732	0.48353	491728	1	488299	491800	.	+	CDS	0
AT1G02420	1	491727	491729	pCAMTA3-22C-cycloheximide_S6_peak_356	25	.	2.14466	2.52732	0.48353	491728	1	490682	494183	.	+	CDS	0
AT1G02430	1	498987	498989	pCAMTA3-22C-cycloheximide_S6_peak_361	51	.	2.7975	5.10208	2.1187099999999996	498988	1	495562	499063	.	-	CDS	0
AT1G02440	1	498987	498989	pCAMTA3-22C-cycloheximide_S6_peak_361	51	.	2.7975	5.10208	2.1187099999999996	498988	1	496979	500480	.	-	CDS	0
AT1G02450	1	498987	498989	pCAMTA3-22C-cycloheximide_S6_peak_361	51	.	2.7975	5.10208	2.1187099999999996	498988	1	497980	501481	.	-	CDS	0
AT1G02460	1	507067	507069	pCAMTA3-22C-cycloheximide_S6_peak_364	37	.	2.54556	3.7961699999999996	1.20957	507068	1	506599	510100	.	-	CDS	0
AT1G02470	1	513548	513550	pCAMTA3-22C-cycloheximide_S6_peak_367	24	.	2.09576	2.4739400000000002	0.48353	513549	1	513073	516574	.	-	CDS	0
AT1G02475	1	515222	515224	pCAMTA3-22C-cycloheximide_S6_peak_368	25	.	2.07345	2.59975	0.5475300000000001	515223	1	514831	518332	.	-	CDS	0
AT1G02490	1	515222	515224	pCAMTA3-22C-cycloheximide_S6_peak_368	25	.	2.07345	2.59975	0.5475300000000001	515223	1	513617	517118	.	+	CDS	0
AT1G02500	1	518645	518647	pCAMTA3-22C-cycloheximide_S6_peak_370	29	.	2.31848	2.95037	0.65462	518646	1	516036	519537	.	+	CDS	0
AT1G02510	1	523686	523688	pCAMTA3-22C-cycloheximide_S6_peak_376	16	.	1.80067	1.61155	0.1642	523687	1	521126	524627	.	-	CDS	0
AT1G02520	1	523686	523688	pCAMTA3-22C-cycloheximide_S6_peak_376	16	.	1.80067	1.61155	0.1642	523687	1	521133	524634	.	+	CDS	0
AT1G02530	1	530312	530314	pCAMTA3-22C-cycloheximide_S6_peak_378	17	.	1.79702	1.7652	0.1642	530313	1	526835	530336	.	+	CDS	0
AT1G02540	1	535337	535339	pCAMTA3-22C-cycloheximide_S6_peak_379	38	.	2.4923	3.8732	1.20957	535338	1	535199	538700	.	-	CDS	0
AT1G02550	1	535337	535339	pCAMTA3-22C-cycloheximide_S6_peak_379	38	.	2.4923	3.8732	1.20957	535338	1	533482	536983	.	+	CDS	0
AT1G02560	1	535337	535339	pCAMTA3-22C-cycloheximide_S6_peak_379	38	.	2.4923	3.8732	1.20957	535338	1	534999	538500	.	+	CDS	0
AT1G02570	1	538498	538500	pCAMTA3-22C-cycloheximide_S6_peak_382	23	.	1.99543	2.39285	0.48353	538499	1	538379	541880	.	+	CDS	0
AT1G02575	1	542074	542076	pCAMTA3-22C-cycloheximide_S6_peak_383	38	.	2.48928	3.86605	1.20957	542075	1	540152	543653	.	+	CDS	0
AT1G02580	1	542074	542076	pCAMTA3-22C-cycloheximide_S6_peak_383	38	.	2.48928	3.86605	1.20957	542075	1	541795	545296	.	+	CDS	0
AT1G02610	1	558623	558625	pCAMTA3-22C-cycloheximide_S6_peak_386	24	.	2.0399599999999998	2.489	0.48353	558624	1	555354	558855	.	-	CDS	0
AT1G02620	1	557514	557516	pCAMTA3-22C-cycloheximide_S6_peak_385	20	.	1.92799	2.04576	0.3682	557515	1	554091	557592	.	+	CDS	0
AT1G02630	1	562090	562092	pCAMTA3-22C-cycloheximide_S6_peak_389	38	.	2.4923	3.8732	1.20957	562091	1	561882	565383	.	-	CDS	0
AT1G02640	1	562090	562092	pCAMTA3-22C-cycloheximide_S6_peak_389	38	.	2.4923	3.8732	1.20957	562091	1	561292	564793	.	+	CDS	0
AT1G02650	1	566724	566726	pCAMTA3-22C-cycloheximide_S6_peak_391	77	.	3.6221400000000004	7.78998	4.26248	566725	1	565703	569204	.	+	CDS	0
AT1G02660	1	575697	575699	pCAMTA3-22C-cycloheximide_S6_peak_402	49	.	2.71948	4.9009599999999995	1.9404	575698	1	574246	577747	.	-	CDS	0
AT1G02670	1	575697	575699	pCAMTA3-22C-cycloheximide_S6_peak_402	49	.	2.71948	4.9009599999999995	1.9404	575698	1	573045	576546	.	+	CDS	0
AT1G02680	1	578101	578103	pCAMTA3-22C-cycloheximide_S6_peak_404	14	.	1.6232	1.4294	0.09881000000000001	578102	1	578083	581584	.	+	CDS	0
AT1G02690	1	583635	583637	pCAMTA3-22C-cycloheximide_S6_peak_405	76	.	3.46587	7.6052399999999984	4.13119	583636	1	581396	584897	.	+	CDS	0
AT1G02700	1	588853	588855	pCAMTA3-22C-cycloheximide_S6_peak_408	29	.	2.23157	2.95037	0.65462	588854	1	585366	588867	.	+	CDS	0
