1	269635	269637	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_157	28.0	.	269636
1	277051	277053	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_210	31.0	.	277052
1	279355	279357	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_214	26.0	.	279356
1	279941	279943	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_215	27.5	.	279942
1	287281	287283	pCAMTA3-22C-cycloheximide_S6_peak_202	29.0	.	287282
1	290747	290749	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_224	25.5	.	290748
1	292320	292322	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_225	33.0	.	292321
1	295108	295110	pCAMTA2-22C-mock_S1_peak_279	31.0	.	295109
1	297011	297013	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_228	27.5	.	297012
1	300190	300192	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_233	26.0	.	300191
1	302036	302038	pCAMTA2-22C-mock_S1_peak_288	34.0	.	302037
1	304016	304018	pCAMTA2-22C-mock_S1_peak_290	34.0	.	304017
1	312898	312900	pCAMTA3-22C-cycloheximide_S6_peak_221	29.0	.	312899
1	320838	320840	pCAMTA3-22C-cycloheximide_S6_peak_226	26.0	.	320839
1	324102	324104	pCAMTA3-22C-mock_S4_peak_342	25.5	.	324103
1	326355	326357	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_256	27.0	.	326356
1	329958	329960	pCAMTA3-22C-cycloheximide_S6_peak_237	36.0	.	329959
1	339361	339363	pCAMTA3-22C-mock_S4_peak_363	25.5	.	339362
1	345164	345166	pCAMTA2-22C-mock_S1_peak_332	29.0	.	345165
1	346654	346656	pCAMTA3-22C-mock_S4_peak_374	26.0	.	346655
1	348304	348306	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_231	26.0	.	348305
1	352249	352251	pCAMTA3-22C-cycloheximide_S6_peak_253	26.0	.	352250
1	354890	354892	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_235	26.0	.	354891
1	355724	355726	pCAMTA3-22C-cycloheximide_S6_peak_258	27.0	.	355725
1	356810	356812	pCAMTA3-22C-mock_S4_peak_389	26.5	.	356811
1	358910	358912	pCAMTA2-22C-mock_S1_peak_344	38.0	.	358911
1	361120	361122	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_295	29.5	.	361121
1	362854	362856	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_245	25.5	.	362855
1	364575	364577	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_299	31.0	.	364576
1	365657	365659	pCAMTA3-22C-cycloheximide_S6_peak_270	25.5	.	365658
1	378023	378025	pCAMTA2-22C-mock_S1_peak_361	28.0	.	378024
1	385420	385422	pCAMTA3-22C-cycloheximide_S6_peak_277	26.5	.	385421
1	389526	389528	pCAMTA2-22C-mock_S1_peak_365	28.0	.	389527
1	393208	393210	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_323	32.0	.	393209
1	394008	394010	pCAMTA2-22C-mock_S1_peak_371	34.0	.	394009
1	395215	395217	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_269	35.5	.	395216
1	396705	396707	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_328	26.5	.	396706
1	397410	397412	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_330	26.0	.	397411
1	399423	399425	pCAMTA3-22C-mock_S4_peak_433	25.5	.	399424
1	402267	402269	pCAMTA3-22C-cycloheximide_S6_peak_294	30.5	.	402268
1	403242	403244	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_335	25.5	.	403243
1	415388	415390	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_290	32.0	.	415389
1	417691	417693	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_356	26.0	.	417692
1	422181	422183	pCAMTA3-22C-mock_S4_peak_463	26.0	.	422182
1	425055	425057	pCAMTA2-22C-mock_S1_peak_405	26.0	.	425056
1	428628	428630	pCAMTA2-22C-mock_S1_peak_407	30.0	.	428629
1	442369	442371	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_302	26.5	.	442370
1	443577	443579	pCAMTA2-22C-mock_S1_peak_415	28.0	.	443578
1	444194	444196	pCAMTA2-22C-mock_S1_peak_416	39.0	.	444195
1	445252	445254	pCAMTA3-22C-cycloheximide_S6_peak_324	25.5	.	445253
1	445829	445831	pCAMTA2-22C-mock_S1_peak_417	26.0	.	445830
1	447942	447944	pCAMTA2-22C-mock_S1_peak_419	27.0	.	447943
1	449984	449986	pCAMTA2-22C-mock_S1_peak_420	26.5	.	449985
1	451495	451497	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_309	26.0	.	451496
1	454359	454361	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_386	27.0	.	454360
1	471423	471425	pCAMTA2-22C-mock_S1_peak_435	31.0	.	471424
1	472052	472054	pCAMTA3-22C-cycloheximide_S6_peak_343	28.0	.	472053
1	472759	472761	pCAMTA2-22C-mock_S1_peak_438	31.0	.	472760
1	473083	473085	pCAMTA3-22C-cycloheximide_S6_peak_344	40.0	.	473084
1	480690	480692	pCAMTA2-22C-mock_S1_peak_445	30.0	.	480691
1	482685	482687	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_408	36.5	.	482686
1	485720	485722	pCAMTA2-22C-mock_S1_peak_451	42.0	.	485721
1	491372	491374	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_413	26.0	.	491373
1	502607	502609	pCAMTA3-22C-mock_S4_peak_524	31.0	.	502608
1	520292	520294	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_340	31.0	.	520293
1	521002	521004	pCAMTA3-22C-mock_S4_peak_538	28.0	.	521003
1	521885	521887	pCAMTA3-22C-mock_S4_peak_541	29.0	.	521886
1	526482	526484	pCAMTA2-22C-mock_S1_peak_473	27.0	.	526483
1	535313	535315	pCAMTA3-22C-cycloheximide_S6_peak_379	32.0	.	535314
1	536859	536861	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_436	38.0	.	536860
1	538109	538111	pCAMTA3-22C-cycloheximide_S6_peak_381	28.0	.	538110
1	541763	541765	pCAMTA2-22C-mock_S1_peak_480	39.0	.	541764
1	543493	543495	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_442	32.0	.	543494
1	552809	552811	pCAMTA2-22C-mock_S1_peak_484	30.0	.	552810
1	557234	557236	pCAMTA2-22C-mock_S1_peak_487	28.0	.	557235
1	562262	562264	pCAMTA3-22C-cycloheximide_S6_peak_389	30.0	.	562263
1	565453	565455	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_455	30.0	.	565454
1	566057	566059	pCAMTA2-22C-mock_S1_peak_497	27.0	.	566058
1	566624	566626	pCAMTA3-22C-mock_S4_peak_568	26.0	.	566625
1	567337	567339	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_457	36.0	.	567338
1	568864	568866	pCAMTA3-22C-cycloheximide_S6_peak_393	26.0	.	568865
1	569561	569563	pCAMTA2-22C-mock_S1_peak_504	31.0	.	569562
1	571371	571373	pCAMTA3-22C-mock_S4_peak_576	28.5	.	571372
1	575223	575225	pCAMTA2-22C-mock_S1_peak_513	36.0	.	575224
1	575605	575607	pCAMTA2-22C-mock_S1_peak_514	26.5	.	575606
1	580748	580750	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_466	30.0	.	580749
1	581889	581891	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_372	36.0	.	581890
1	583733	583735	pCAMTA2-22C-mock_S1_peak_519	56.0	.	583734
1	592346	592348	pCAMTA2-22C-mock_S1_peak_526	31.0	.	592347
1	597075	597077	pCAMTA2-22C-mock_S1_peak_534	27.0	.	597076
1	597493	597495	pCAMTA2-22C-mock_S1_peak_535	38.5	.	597494
1	601242	601244	pCAMTA3-22C-cycloheximide_S6_peak_418	26.0	.	601243
1	603421	603423	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_484	33.0	.	603422
1	607529	607531	pCAMTA2-22C-mock_S1_peak_542	33.0	.	607530
1	609191	609193	pCAMTA2-22C-mock_S1_peak_545	26.0	.	609192
1	615912	615914	pCAMTA3-22C-cycloheximide_S6_peak_423	31.0	.	615913
1	628896	628898	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_504	26.0	.	628897
1	632024	632026	pCAMTA3-22C-mock_S4_peak_627	36.0	.	632025
1	632830	632832	pCAMTA2-22C-mock_S1_peak_561	35.0	.	632831
1	638281	638283	pCAMTA2-22C-mock_S1_peak_566	37.0	.	638282
1	644707	644709	pCAMTA2-22C-mock_S1_peak_567	31.0	.	644708
1	653368	653370	pCAMTA2-22C-mock_S1_peak_574	42.0	.	653369
1	653721	653723	pCAMTA2-22C-mock_S1_peak_575	31.0	.	653722
1	655925	655927	pCAMTA2-22C-mock_S1_peak_578	25.5	.	655926
1	672827	672829	pCAMTA2-22C-mock_S1_peak_588	40.0	.	672828
1	673232	673234	pCAMTA2-22C-mock_S1_peak_589	46.0	.	673233
1	673820	673822	pCAMTA3-22C-mock_S4_peak_666	30.0	.	673821
1	681985	681987	pCAMTA3-22C-mock_S4_peak_670	27.0	.	681986
1	695817	695819	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_434	27.0	.	695818
1	701392	701394	pCAMTA2-22C-mock_S1_peak_600	26.0	.	701393
1	706458	706460	pCAMTA2-22C-mock_S1_peak_604	30.0	.	706459
1	708586	708588	pCAMTA2-22C-mock_S1_peak_607	26.0	.	708587
1	725460	725462	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_568	27.5	.	725461
1	726334	726336	pCAMTA3-22C-mock_S4_peak_706	33.0	.	726335
1	727527	727529	pCAMTA3-22C-mock_S4_peak_708	37.0	.	727528
1	733462	733464	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_575	31.0	.	733463
1	733872	733874	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_576	28.5	.	733873
1	737437	737439	pCAMTA3-22C-cycloheximide_S6_peak_492	26.0	.	737438
1	738047	738049	pCAMTA3-22C-cycloheximide_S6_peak_493	27.0	.	738048
1	738499	738501	pCAMTA2-22C-mock_S1_peak_628	31.0	.	738500
1	740969	740971	pCAMTA2-22C-mock_S1_peak_631	26.0	.	740970
1	749182	749184	pCAMTA2-22C-mock_S1_peak_639	26.0	.	749183
1	753788	753790	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_597	27.0	.	753789
1	754297	754299	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_598	29.0	.	754298
1	755652	755654	pCAMTA3-22C-cycloheximide_S6_peak_503	32.0	.	755653
1	763078	763080	pCAMTA2-22C-mock_S1_peak_647	30.0	.	763079
1	763411	763413	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_605	26.0	.	763412
1	764458	764460	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_606	26.0	.	764459
1	768082	768084	pCAMTA2-22C-mock_S1_peak_648	26.0	.	768083
1	778280	778282	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_615	30.0	.	778281
1	778835	778837	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_616	26.0	.	778836
1	786690	786692	pCAMTA3-22C-mock_S4_peak_757	27.0	.	786691
1	787004	787006	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_621	32.0	.	787005
1	787402	787404	pCAMTA2-22C-mock_S1_peak_663	29.0	.	787403
1	790049	790051	pCAMTA2-22C-mock_S1_peak_664	27.5	.	790050
1	793197	793199	pCAMTA2-22C-mock_S1_peak_666	43.0	.	793198
1	795983	795985	pCAMTA3-22C-mock_S4_peak_761	30.5	.	795984
1	799062	799064	pCAMTA2-22C-mock_S1_peak_670	51.0	.	799063
1	802705	802707	pCAMTA2-22C-mock_S1_peak_673	27.5	.	802706
1	804602	804604	pCAMTA2-22C-mock_S1_peak_674	27.0	.	804603
1	805827	805829	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_499	31.0	.	805828
1	817694	817696	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_639	33.0	.	817695
1	819218	819220	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_640	27.0	.	819219
1	822881	822883	pCAMTA2-22C-mock_S1_peak_695	29.5	.	822882
1	823753	823755	pCAMTA2-22C-mock_S1_peak_696	31.0	.	823754
1	827073	827075	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_649	26.0	.	827074
1	830635	830637	pCAMTA2-22C-mock_S1_peak_707	30.0	.	830636
1	831738	831740	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_529	29.5	.	831739
1	832324	832326	pCAMTA3-22C-mock_S4_peak_808	26.0	.	832325
1	833191	833193	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_659	26.0	.	833192
1	836533	836535	pCAMTA2-22C-mock_S1_peak_714	27.5	.	836534
1	841964	841966	pCAMTA3-22C-cycloheximide_S6_peak_569	27.0	.	841965
1	846241	846243	pCAMTA2-22C-mock_S1_peak_726	40.0	.	846242
1	853551	853553	pCAMTA2-22C-mock_S1_peak_735	27.0	.	853552
1	863941	863943	pCAMTA2-22C-mock_S1_peak_743	46.0	.	863942
1	864371	864373	pCAMTA2-22C-mock_S1_peak_744	27.5	.	864372
1	865353	865355	pCAMTA3-22C-mock_S4_peak_841	32.5	.	865354
1	866076	866078	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_689	30.0	.	866077
1	866326	866328	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_559	26.0	.	866327
1	868174	868176	pCAMTA3-22C-mock_S4_peak_844	31.0	.	868175
1	869122	869124	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_695	43.0	.	869123
1	871173	871175	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_699	35.0	.	871174
1	877381	877383	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_703	49.0	.	877382
1	878102	878104	pCAMTA2-22C-mock_S1_peak_760	30.5	.	878103
1	878560	878562	pCAMTA3-22C-cycloheximide_S6_peak_594	27.0	.	878561
1	882812	882814	pCAMTA2-22C-mock_S1_peak_766	27.5	.	882813
1	884455	884457	pCAMTA2-22C-mock_S1_peak_768	28.0	.	884456
1	891848	891850	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_718	33.0	.	891849
1	898930	898932	pCAMTA2-22C-mock_S1_peak_781	29.0	.	898931
1	903385	903387	pCAMTA2-22C-mock_S1_peak_789	30.0	.	903386
1	914967	914969	pCAMTA2-22C-mock_S1_peak_800	26.0	.	914968
1	916646	916648	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_594	31.0	.	916647
1	920451	920453	pCAMTA2-22C-mock_S1_peak_806	27.0	.	920452
1	949407	949409	pCAMTA2-22C-mock_S1_peak_832	31.0	.	949408
1	950522	950524	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_611	26.0	.	950523
1	954605	954607	pCAMTA3-22C-mock_S4_peak_936	26.0	.	954606
1	955686	955688	pCAMTA2-22C-mock_S1_peak_840	31.0	.	955687
1	957807	957809	pCAMTA3-22C-cycloheximide_S6_peak_660	29.0	.	957808
1	960674	960676	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_619	26.0	.	960675
1	961941	961943	pCAMTA3-22C-cycloheximide_S6_peak_664	31.0	.	961942
1	963679	963681	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_787	30.0	.	963680
1	979693	979695	pCAMTA2-22C-mock_S1_peak_857	27.0	.	979694
1	980355	980357	pCAMTA2-22C-mock_S1_peak_858	27.5	.	980356
1	983160	983162	pCAMTA3-22C-mock_S4_peak_961	34.0	.	983161
1	996254	996256	pCAMTA2-22C-mock_S1_peak_874	43.5	.	996255
1	998083	998085	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_819	26.0	.	998084
1	1000529	1000531	pCAMTA3-22C-mock_S4_peak_982	42.0	.	1000530
1	1014275	1014277	pCAMTA2-22C-mock_S1_peak_886	31.0	.	1014276
1	1024766	1024768	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_665	36.0	.	1024767
1	1026711	1026713	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_837	30.5	.	1026712
1	1028654	1028656	pCAMTA2-22C-mock_S1_peak_899	28.0	.	1028655
1	1032683	1032685	pCAMTA2-22C-mock_S1_peak_903	27.0	.	1032684
1	1044669	1044671	pCAMTA2-22C-mock_S1_peak_911	27.5	.	1044670
1	1049580	1049582	pCAMTA2-22C-mock_S1_peak_915	37.5	.	1049581
1	1050302	1050304	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_860	30.0	.	1050303
1	1051423	1051425	pCAMTA2-22C-mock_S1_peak_919	28.5	.	1051424
1	1054456	1054458	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_865	26.0	.	1054457
1	1056215	1056217	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_692	29.5	.	1056216
1	1063847	1063849	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_701	32.0	.	1063848
1	1064440	1064442	pCAMTA2-22C-mock_S1_peak_937	34.0	.	1064441
1	1072825	1072827	pCAMTA2-22C-mock_S1_peak_946	30.0	.	1072826
1	1082092	1082094	pCAMTA2-22C-mock_S1_peak_957	30.0	.	1082093
1	1084655	1084657	pCAMTA2-22C-mock_S1_peak_960	37.0	.	1084656
1	1099612	1099614	pCAMTA3-22C-cycloheximide_S6_peak_761	29.0	.	1099613
1	1107003	1107005	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_732	31.0	.	1107004
1	1112422	1112424	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_736	31.0	.	1112423
1	1113683	1113685	pCAMTA3-22C-cycloheximide_S6_peak_766	26.0	.	1113684
1	1114078	1114080	pCAMTA3-22C-cycloheximide_S6_peak_767	31.0	.	1114079
1	1114469	1114471	pCAMTA3-22C-mock_S4_peak_1085	27.5	.	1114470
1	1115345	1115347	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_921	29.0	.	1115346
1	1117050	1117052	pCAMTA3-22C-cycloheximide_S6_peak_770	26.5	.	1117051
1	1120167	1120169	pCAMTA2-22C-mock_S1_peak_985	27.0	.	1120168
1	1135513	1135515	pCAMTA2-22C-mock_S1_peak_997	27.0	.	1135514
1	1136249	1136251	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_750	31.0	.	1136250
1	1140921	1140923	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_751	27.0	.	1140922
1	1148979	1148981	pCAMTA2-22C-mock_S1_peak_1010	28.5	.	1148980
1	1153838	1153840	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_952	43.0	.	1153839
1	1154484	1154486	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_953	28.5	.	1154485
1	1154944	1154946	pCAMTA2-22C-mock_S1_peak_1017	37.0	.	1154945
1	1155457	1155459	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_955	26.0	.	1155458
1	1157581	1157583	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_957	40.0	.	1157582
1	1157917	1157919	pCAMTA2-22C-mock_S1_peak_1022	26.0	.	1157918
1	1164133	1164135	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_959	27.0	.	1164134
1	1164540	1164542	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_960	29.0	.	1164541
1	1165950	1165952	pCAMTA3-22C-mock_S4_peak_1129	32.0	.	1165951
1	1167301	1167303	pCAMTA2-22C-mock_S1_peak_1026	30.0	.	1167302
1	1167516	1167518	pCAMTA2-22C-mock_S1_peak_1027	43.0	.	1167517
1	1168792	1168794	pCAMTA3-22C-mock_S4_peak_1130	30.0	.	1168793
1	1182776	1182778	pCAMTA3-22C-cycloheximide_S6_peak_799	26.0	.	1182777
